"","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","IEM1"
"FT00049",13.8799052902042,13.3550252245526,14.2738232881156,13.4739538115966,13.4229070434914,13.0784338914881,13.6280105812882,13.1826359884507,14.8890471324082,13.4114544211537,13.2468284289935
"FT00050",17.9431898059338,18.010245475907,17.8846297740092,17.2059812074394,17.4957526014261,18.109160588503,18.0954044351986,17.7040091345743,18.1848551059095,17.4132553761722,17.8205830057085
"FT00051",16.804251547756,16.2016772107575,16.0918492342806,16.0744091340676,15.4335981385202,16.0118545136572,16.1528206844884,15.8364168119277,15.4668849064356,15.4351781996415,15.922791830338
"FT00052",14.2715001916875,15.0014772239089,14.8233610830765,14.9203564850533,14.5880205692659,14.3330260345417,14.8451480385087,13.1792378291042,14.5257779495474,14.2728234293035,13.8983294435936
"FT00053",15.5933644983261,15.4714305347018,15.5081626269977,15.8790239442806,15.1941443720518,15.4064029832503,15.4202416703631,15.5005485276743,15.6982583014928,15.5210489758871,15.4415679202071
"FT00054",23.1278947608591,22.8557010761841,23.0055881053785,22.4647483532276,22.7027861808484,22.8284504876227,22.7586200156298,22.6208688157218,23.591591404835,22.7266279373708,22.8375279748957
"FT00055",16.6796705358555,16.7097819940148,16.3724050445129,13.5670652786382,16.8104791521733,16.5546183315976,16.5877004150782,16.4622306745473,16.8819499917933,16.083426351518,16.6732202602541
"FT00056",17.684714731499,17.6071044215339,17.3247156079885,16.5352745299663,16.994370607719,17.6361043789883,17.8365706701398,17.3721769025663,18.1874675946268,16.8326408608468,17.2710827761063
"FT00057",18.2062962915005,17.7519502030672,18.3713159005026,17.6506858612165,18.1442728108142,17.8232559196253,18.3004243927192,17.5816034835879,18.8071729775013,18.1529048590196,18.3244975888131
"FT00058",14.5986395114309,13.7267687093164,13.9701323361702,14.4916674747803,14.3077292280024,14.1758341569685,14.4239413657107,14.634559146986,14.4575666943028,14.1870214380535,14.2963659669834
"FT00059",14.964909388317,16.1435902593972,16.1222714877792,16.1367071471153,15.4768160444724,15.9370891281799,14.8253364268026,15.8495849435261,15.2895186591576,14.1778833407182,15.8293309797359
"FT00060",12.3581801297249,12.1753067106328,11.7463889008423,10.9805403386439,12.1074111789789,11.9161178007717,11.5935593787552,12.3210804078885,12.3741236341461,11.670031271934,12.1815172841186
"FT00061",13.3164376848482,13.618725885925,13.2485531098406,13.3228627188433,13.6729542028387,13.2094594427312,12.3513526142773,13.3878037307436,13.3490684399584,13.1049066611779,13.4673173143002
"FT00062",15.1367695923324,15.1531907894508,15.0656309825198,15.1340952037134,15.5151681557616,14.8823329154723,15.0079170843277,14.9962231157905,15.2024447220859,14.9764191103367,14.7692821540892
"FT00063",13.2399494713654,13.4214854450786,13.7546467322862,13.0803167544025,13.26530113712,13.4648209281354,13.5405624889815,13.3851083497495,13.553631043225,13.2308114961021,13.4508993482522
"FT00064",13.4695979900364,13.0875072119723,13.5232850537664,13.6150703583876,13.2015616022016,13.1430932518482,13.3706771338195,13.3133399846861,13.6135217254868,13.2943212736004,13.4222137490302
"FT00065",18.7219856150305,18.4469609404456,18.638108175966,17.965292186175,18.2707288217643,18.4166281382232,18.2657162219837,18.1565349632107,19.1625309752086,18.3876527374091,18.4562327714177
"FT00066",15.6923001429357,15.5612590656998,15.4734993745423,14.9287779549273,15.4771596754559,15.8427197684232,15.7966757901771,15.4384114404532,15.9375888719452,15.1206817776702,15.5076526917918
"FT00067",12.8170091611633,13.0283309557814,13.0286686714987,13.5182851566415,13.1559600948314,13.2234099784819,13.0105310686649,13.2649510960108,13.229603941559,13.3742110341259,13.1782844958145
"FT00068",11.2814585399417,12.0745788998134,11.2228774251817,10.4981699393172,11.8036576216141,10.7175726564973,9.8401914180891,10.9894611390964,11.1692473945448,10.4569262073281,12.4609410566414
"FT00069",15.2827994737827,14.7710733970064,15.0379609945812,14.3643822289344,14.8990890171777,15.1284734324023,14.6251016625298,14.2929511498837,16.4072840893929,14.9011904228907,15.2977716795442
"FT00070",12.4031559086743,12.4858280235108,12.4648958163972,12.3424523954892,11.3575879704299,12.2340599823234,12.2169635204183,12.1467364990724,11.5092717258746,11.6223395319108,12.1615020517381
"FT00071",15.1415939606476,12.2650906266089,15.1422486741073,11.8242598594159,11.9263649350808,12.2866645777442,12.1278252990307,14.3186379018813,15.4562449305393,14.8263894323373,11.917153054815
"FT00072",12.2272034885524,12.3727107437813,12.1329876681469,10.7894374924916,12.6980025041635,12.1903556146074,11.6813432174049,12.3049888015294,12.3460918732188,11.4812697465144,12.4597964649197
"FT00073",24.2623969515982,24.1591335216861,24.1789584809602,23.728796884031,23.8945298841369,24.1154946936549,24.213916865221,24.0465854467509,24.3942850819493,23.7699956704846,24.0265237629596
"FT00074",14.2044669115271,15.5152859452351,16.8299673586357,14.606669491062,15.6385152396171,15.3926137241001,14.1706634737023,14.2857971413757,16.1032385728907,15.0981553198883,15.0651319949929
"FT00075",16.9931542694773,17.3498583226786,16.515998541915,16.9851913987803,16.9377777780375,17.250196158323,17.322245662585,16.401980507711,16.9290669460856,16.4657171885447,17.3891878551035
"FT00076",15.8955067944479,15.6987165513695,16.3082110479209,15.6802836694583,15.6614075089828,16.3301772069469,15.557227133191,15.521382727901,16.1124399401386,15.5321562188256,16.9035360962197
"FT00077",14.8659709426478,15.2439025568956,15.5665130038818,14.898574508336,14.315356155161,14.8020872796986,15.352719438869,14.5979316508734,14.8336619170221,14.5591087400637,15.7031413981712
"FT00078",15.1527746500887,15.1835421886051,17.181446183757,15.1901685973508,14.7577079220358,15.2412771824068,14.9494674196616,14.8565862180396,15.1337800228863,15.2291892125596,15.433055705313
"FT00079",14.4926498683366,14.3597910911603,14.1198796417342,14.5374466370076,14.6265270437437,14.31495554677,14.1903027862131,14.308095065136,14.8007053210471,14.496908338289,14.8455895379844
"FT00081",15.7719570124827,16.0062742018045,15.7096994101179,15.7830800375336,15.1956248614179,15.8525236418319,15.5707610143775,15.8889998058305,16.0145706182051,15.7416584345644,17.2469713547246
"FT00082",15.2944472572895,15.2759658629902,15.1908978427781,15.2532695887435,15.1811677775808,15.1173007294514,14.9281309618407,14.7223901329102,15.0229391131824,15.0612279770305,15.5888391420887
"FT00083",15.0349439360796,14.9906804595141,14.9886709552648,15.1311668396494,14.764323059608,14.7298753405143,14.7187671826041,14.8645876747716,14.7181137334504,14.7491187086189,15.0247462979408
"FT00084",12.9568115000257,13.2988292282695,13.1664581979775,13.5436491582264,13.9047587043151,12.9577358209445,13.1971289192334,13.5681044754761,13.6442857596806,14.1765507225182,14.6159720336441
"FT00085",15.4271026928939,15.4350535086011,15.2816610738902,15.1899541370949,15.1046924402004,15.133127109622,15.1192271866801,15.1219096958326,15.3999283125854,15.1032132010469,15.3187227818365
"FT00086",14.5831784477632,14.6262248796643,14.3816887109503,14.4669572201185,14.3638873425145,14.1633033746333,14.3091263151463,14.3247710539165,14.5711780419349,14.3666767366209,14.5844063878082
"FT00087",14.8923039188877,15.0124625178361,14.5493234721672,15.160530305117,14.5903577095048,14.8101819475677,14.6278950949435,14.7189719970329,14.3459808573903,14.6094017431617,15.0939309379439
"FT00088",13.809777112668,13.9248027094492,13.6519580022062,13.9752240506939,13.9898077394506,13.520476922702,13.7543834959898,13.5516835015048,13.90224333432,13.9209607053154,14.2631212523791
"FT00089",14.515737795444,14.5526645097653,14.4983329391912,14.6157312077011,13.9641213533613,14.3161042159326,14.1134031712829,14.3090048803932,14.437107561747,14.2190854541282,14.7731820712265
"FT00090",14.3315190534285,14.3736403635367,13.862344626908,14.4826124625117,13.8129092354204,13.8117876632094,13.8580523934065,14.1996432635494,13.7134305741663,13.8677919248648,14.4333510346351
"FT00091",14.3815139008176,14.4319491975045,14.382005676667,14.4057733132343,14.3148287870169,14.1458218702106,14.0234011225697,13.8088955200991,14.4934605167151,14.0870396488768,14.4110465065899
"FT00092",15.5627503955038,15.6284464137932,15.4564057865241,15.3999850323248,15.2891767795017,15.4662149449425,15.263732489408,15.3397984076326,15.6414305257958,15.3998847114037,15.6675924739637
"FT00093",14.451819281195,14.1730050598529,14.3777307276371,14.3548579361972,14.0101557425144,14.0683924595513,14.0834063258963,14.1293448901792,14.129659463759,13.7766182840398,14.57863702423
"FT00094",16.0923612993465,16.0185339927192,15.8489315286308,15.671754935295,15.9166354934676,15.8776063735066,15.8244584414188,15.8599022910533,16.0485837478471,15.8616177369404,16.0680281853629
"FT00095",14.7721508221034,14.8482174386784,14.5791756892212,14.5061492975133,14.522920446302,14.4269297704526,14.45000214246,14.2902634304984,14.5571952618795,14.5333933541681,14.7797563051179
"FT00096",13.698339510081,13.951269741417,14.3605937333277,14.3892716824476,13.7266218315312,13.8151662094678,13.7768905099409,13.9736223699898,13.8289044063958,13.839570632845,14.2170375655502
"FT00097",17.7961850132726,18.0114685885039,17.7291079722747,17.8940720388649,18.3743704795885,17.6632188940926,17.9025540811242,17.1010691167526,17.9899194865624,17.6830949632666,17.1249718604084
"FT00098",13.3991472938984,13.364776314992,13.9443063608081,13.4431951389068,12.3512826906585,11.8909173719723,12.6131260550011,12.1318122017109,14.0893359601659,12.1572814108877,12.6253157995253
"FT00099",12.0096651227548,13.7984986077518,15.6924126669519,13.9306827806556,12.2176016425476,14.1590813065561,13.9330889460127,12.4122138180816,13.0233706428888,13.5291392928081,13.0785017666446
"FT00100",14.1936310619363,14.4164818878629,14.2302127320236,13.370455493097,14.1415616326367,14.2088347495958,14.3693608619944,14.5709091795751,14.3522119225535,13.8926430719863,14.0739094373253
"FT00101",13.868122657255,13.4419189534834,13.440428745885,13.307021667755,13.4761159133839,13.5441864846772,13.6316763374586,13.7835093057217,13.8817526536317,13.5402081287667,13.784786321169
"FT00102",12.3841441248747,12.4740018060017,11.5144344765052,11.3748945757523,11.891675743816,11.4267298956784,11.5648437465893,11.8561502385616,12.089868097359,10.7329034800401,11.7842430900255
"FT00103",12.4411308834693,12.6502433621382,12.3738325822239,12.7459758395308,12.5971501966983,12.3033624689205,12.6961117357448,12.6037096821445,12.7654700957012,12.5923129985677,12.6209275112228
"FT00104",13.6303194924475,13.7649148953425,15.0355234644401,11.6872296759765,12.312969201608,12.6574812311611,12.9417182154521,13.0245558828194,10.9105014442939,12.159307590236,12.4767301711157
"FT00105",12.6553339175763,12.6558951245287,13.1627597929973,12.6211640418229,13.0631227018661,13.1189376450668,13.0490958907082,12.6624467027516,12.7738703914289,12.6115582358309,12.8283078620922
"FT00106",19.9430675850772,19.8655552623843,19.9044322895515,19.3008458510716,19.6589471695143,19.8484995749159,19.9462914608083,19.7614942119551,20.0796524912359,19.4734888141543,19.7933594516914
"FT00107",16.0758656425489,15.9368163519767,15.8012396902193,15.2412840228517,16.1309214436595,16.1139242805378,16.204790596573,15.4874262009521,16.108570878294,15.757899610084,16.2690203778956
"FT00108",17.6217571399366,17.5877087311293,17.4428043974613,17.4573779284569,16.9158879592883,17.5169494390825,17.6902680073617,17.3183084140018,17.0064299471815,16.9960339673109,17.446208423523
"FT00109",17.3164740308513,17.5703909533704,17.414482305062,16.6918133133934,17.3585533226928,17.4625178068275,17.9630669031449,16.6931288224587,18.3638014500598,17.2768151008818,17.8651734927293
"FT00110",15.5087526191985,15.2343800789742,15.2147970939961,15.2134851992974,14.7050135632569,15.4140936205737,15.6141189272378,15.1634032273268,14.8519776117628,14.8813141596599,15.316184877628
"FT00111",14.9704543376378,15.2267944591428,14.9950770727801,14.1942582754455,15.1465673708001,14.9120450645023,14.8615441246733,15.0780503842284,15.4795026624613,14.399002943657,15.0839355215082
"FT00112",15.8610280608232,16.3182990135517,15.714793928558,15.7574847256394,16.2330958093692,15.4415070768556,15.8814953304607,16.1760542500115,16.3507779540509,15.2547039524381,16.0870238881747
"FT00113",12.2067773488673,13.0595804262495,12.1919657087432,11.5092415817075,13.2631053396151,12.8297103561129,13.4103900193768,13.2550273928854,13.869146761141,12.7053288560194,12.9558378883439
"FT00114",14.9187105462873,15.0286060473171,14.8577396581901,14.7447256690671,14.3849807193899,14.8630049144064,15.0136831285271,14.7233368501363,14.5352239269993,14.3394264358183,14.8767318762633
"FT00115",12.8759449495883,12.962853884007,13.1299741416802,12.2204587272171,12.9903706011661,13.4806514532883,13.4155583237783,13.1567042822111,13.5658725309545,12.8313672585737,13.0023325458376
"FT00116",11.7108445739257,12.1103282250004,12.2623643910987,11.2259972250149,12.1859080288665,11.8428110165058,12.6821351940708,11.3529202837893,13.0047865478469,9.95487728739162,12.2892074388472
"FT00117",11.4949029823414,13.5039130054016,12.6407653637586,12.9424118599594,13.5635517167905,14.2899977604002,13.5402320833546,13.3573039003313,12.9451174820531,12.8612279772101,13.4513199736501
"FT00118",11.5073689529527,11.6020458837147,10.9741949661599,8.38399671446787,9.74843128886254,11.3664459824983,10.9625413437904,11.9783097266787,11.9294550191444,11.1132455706885,11.3376831054274
"FT00119",14.3529714184785,14.8763232911399,13.1836697728148,13.9466750692705,13.9326562127728,14.1084181562983,15.7093632756581,11.3230502669987,15.6297796188418,14.9928386233342,13.3789231080647
"FT00120",12.6489249674217,12.4296049877253,12.3981755144899,12.6971865276398,13.5478079727618,12.3798221051237,12.518031020643,11.7670206046576,13.2879723987116,12.7652645865743,11.1938086466443
"FT00121",15.8870597610487,15.0111869991129,15.4621347388106,15.5617271372296,14.9040786592475,14.5721648345554,16.4405031775416,15.6100825794087,15.6193425195851,14.4207432604967,14.4551807637292
"FT00122",14.9208828023182,14.8828826129491,14.9350023910429,13.1868502696199,13.1891240211838,13.7552574930708,14.5214836059251,13.5097703481973,10.815426972674,13.8577726628477,13.4249115585463
"FT00123",21.4673460090979,20.7908703500054,22.3447712854875,19.5530606775524,21.5981224084151,18.8605829459457,22.1071158523915,18.3463294880925,22.1907136034288,19.4310837192623,19.6612002897498
"FT00124",13.9196384688373,14.6161239185254,15.0897854959102,14.4854891015663,14.5647521791707,14.7123813971217,14.3603770851018,14.5697211151237,14.2451728746601,14.2852783973991,14.826837730233
"FT00125",18.9565483384799,18.8617331865127,18.9037141665293,18.4122518104375,18.8947616697051,19.2736768199543,19.0666446273619,19.1958918279106,19.3940853219008,18.6860380146374,18.9004866490557
"FT00126",15.7311847872379,18.1223081275096,16.6446319532977,15.3301615942513,14.1462040049817,15.0714351706602,19.4083945159121,12.5819239126284,17.8775853992073,14.4394502223041,15.3668944095754
"FT00127",16.8712626215696,16.5671502682097,16.7471446018554,16.3058928932809,15.7391793995377,16.9237602769687,16.6143523819433,17.1738493871313,17.1526809992458,16.7522292662218,16.65949991194
"FT00128",11.9228017636612,11.2786552976889,12.3283146906643,10.2376635307077,12.4252929708147,11.9196586610463,11.7873270525736,12.5838754114694,11.3859109473864,11.1648760180122,12.2988145054481
"FT00130",13.981218986771,13.804077473769,13.5452975195141,13.8425788001689,13.5986991411212,13.7508380658138,13.8758279098105,13.8254458510741,14.2361680206162,13.1029922508501,13.7022645416581
"FT00131",13.3262148109022,13.0918912253151,13.071043936929,12.5915983449381,12.6116071508524,13.1187176369879,13.5051682720217,13.0218394329217,13.2852232915349,13.0122359688332,13.4376610736707
"FT00132",13.3768027861427,13.1411938672996,13.4855728244195,13.6341823149263,13.292078671552,13.3216299013449,13.1861193486576,12.9304975088835,13.7187253558533,12.8056385749296,13.3810263442778
"FT00133",13.3967686610427,13.3964205909534,12.9979687115787,13.4755197474448,13.0598313716271,13.3435356424964,13.1947556771462,12.9917791200234,13.3778830352814,12.704941659327,13.2003585015828
"FT00134",13.7732732534541,13.8487284907971,13.8728509391144,13.879807387666,13.6114049123651,13.63431573125,14.0272494198178,13.7170063746743,13.8752971629224,13.5554471456883,13.9450682564143
"FT00135",13.2191360453862,13.2614118477194,12.7055764572767,12.9214953726231,13.1511040210261,12.6540214001203,13.2320660201645,13.3981846941954,13.4120123729053,12.2597933732373,13.8284390546182
"FT00136",13.9203560346802,13.6992421758451,13.6136608690694,13.9390748867444,13.3515521810099,13.7207544624665,13.6413967820674,13.725477999901,13.9554739775622,13.6111094594085,14.0314233475939
"FT00137",14.0011169845407,13.77325919002,13.8258184665658,14.1640149921313,13.3414776112258,13.8351213851363,13.6130872546997,13.7381303838354,13.6911086347183,13.4363217913893,14.0869636754216
"FT00138",16.465780848437,15.8013621363639,17.3333354309972,14.6214700421621,16.6225256686867,13.7822532585938,17.0811457673257,13.2638535388424,17.1966071404486,14.480489642479,14.7821457719131
"FT00139",15.6883654356944,15.5941804527662,15.5842951179447,15.4158199582658,14.882470421196,15.5975092737842,15.7830210718659,15.3503703117688,14.8729993453343,15.1024843743925,15.4825335240251
"FT00140",10.9312503220236,9.33111190323878,10.1108231452644,12.1852270154396,8.54334688679087,13.0180039207355,10.9545089769202,10.888133803836,10.3744353960318,11.7910046009804,11.1912151245274
"FT00141",10.5833407306398,9.59573569429683,10.9667202184052,12.7119831299197,7.93488727109097,11.5162946168238,11.3732107639846,11.0869358869791,10.7225071339066,11.5140165113156,11.0058299908824
"FT00142",15.2656247039946,15.1038953106198,15.1663098331415,14.744130641495,15.2509717192596,15.6308290564241,15.4232579842475,15.531651796772,15.6574225828452,15.0997602459774,15.2714124840057
"FT00143",12.3682728906169,14.93764752693,15.0374063721254,12.4844004494842,14.7652373329247,14.4948468656995,12.8532305682007,13.8650825156239,15.5211303745009,13.5877840356942,15.0433226818915
"FT00144",16.7693542384672,16.643178204328,16.7018979818864,16.7232197525995,16.4738256636722,16.4697498731324,16.5729232330809,16.5367323792181,16.7555785970946,16.3560981651558,16.3923367921943
"FT00145",16.053417142845,16.1508668365226,16.0838804181747,16.1944442039077,16.0485070195253,16.0305793124063,15.9979265748728,16.3468264610223,16.2216341146405,16.0678354073274,15.8683419753549
"FT00146",18.9069771042675,18.8252121412729,18.8315287654782,18.3527676932763,18.835066140883,19.0997750143179,18.9325427734291,19.0480905487359,19.2346449357154,18.5156480397429,18.7456683389804
"FT00147",12.5049566959233,11.2456761935554,12.5783020929229,12.1711585772165,12.3445952197464,12.2827899647948,12.5324898081908,12.7469226932912,12.6259540766827,12.1033917267805,12.4501185240287
"FT00148",13.2178742404112,13.1914261727072,12.9170870139353,13.0989848560599,12.1110978351184,13.1008295632338,13.1479930816452,12.9976869910411,12.2612532637207,12.6832242254314,13.1408703423441
"FT00149",14.417589535227,13.4797682820671,15.3930219864638,14.2443718772246,13.8181617117253,13.9644391748327,14.5973489414154,14.4102752029975,14.3574353003342,14.3007839365953,14.6665073749443
"FT00150",13.7039667689867,14.3986714921346,14.19635778994,14.9580282597472,12.6310601417428,14.5809832160893,14.3857766787965,15.081321934642,14.3776159944122,15.0808903288816,13.2994798863489
"FT00151",15.2058641462822,14.9744351115264,14.9897869689918,14.8948837740104,15.0577262067956,15.2725545885765,15.1845572061981,15.1587026995214,15.3124136872319,14.7271611193449,14.9210393320157
"FT00152",12.9573357481475,13.9195383817571,13.3472793620072,13.4160037608937,8.2663680982022,13.8659834083002,13.6957752087222,14.2648132972615,13.7488497456007,14.1718320212372,11.6139998961694
"FT00153",18.7699142689045,18.744906177886,18.6249000221575,18.6765622507779,18.5767694903835,18.7804476611475,18.5006060357461,18.503599041357,18.641707362248,18.8032113123732,18.6953336106154
"FT00154",11.5904092850213,12.1679458575215,12.2665229865915,12.1391183269056,13.6456953928891,11.5386112528593,11.580857169537,13.1550638514238,13.5309163003808,13.1950278661039,11.8714856317335
