"","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","IEM1"
"FT00020",13.3776581059038,13.5289596162324,13.3299994964613,12.3959381553277,13.8125057350054,13.2285396193851,13.0178062303312,13.6181196345865,13.5484201009458,13.000683366504,13.4440399082351
"FT00021",15.178258006392,15.2499337300531,15.139219308479,15.076159558923,14.6501309122114,15.1141630191565,10.800151315776,15.0065579190311,14.319327764821,14.6313544111267,15.1425730184268
"FT00022",12.7464818739911,12.3932794316209,12.7844375977101,11.6422262823189,12.1800825748557,12.953619380445,11.9407896832023,12.7386144287413,12.8131470282644,12.323373707941,12.6433234238355
"FT00023",11.753946357293,12.2439130539269,12.6584031047432,11.2394107536709,12.1035188489978,12.7283564915134,12.3017105084453,12.2709031492271,12.5789348594721,12.2530907891694,12.4860594799294
"FT00024",10.9203283934125,10.9054781559438,11.6048287519613,11.4108100169793,11.4384291869512,11.0354111556299,11.6904132270498,11.2987527831558,11.4312063782069,11.1046365239006,11.8084576268625
"FT00025",14.833404791027,14.7203606889992,14.8313676068951,14.2638078411964,14.1776598184289,14.9024384071969,15.5363092979039,14.5885730091421,14.7719784157901,14.8808209733781,14.6082145413654
"FT00026",13.3420742386917,13.4625298762732,12.8326942679423,12.5425216979785,13.0730636132706,14.0444988748882,14.3897460566476,13.6163043138148,13.0105954801997,13.3486544202858,13.7025013524811
"FT00028",15.0902171369937,15.0337721387229,14.8804610197312,12.818276262746,15.1678344718504,12.0267114972496,12.0541769388386,12.1775226110057,12.5389589013407,14.9096738237659,15.8114099571179
"FT00029",16.0123276756528,15.7336542365586,15.9471428252572,15.4715415306287,15.5836564297811,16.255402582193,15.6467169265598,16.1782058381384,16.23701949406,16.0703616516929,16.050359983073
"FT00030",11.9878412400396,12.4208998541852,12.1936731195262,12.9898172275651,13.0051068875568,12.7247470774266,12.3378164522994,12.4463469153439,13.2898517721359,12.8048719448685,12.5285094261193
"FT00031",16.1713581943176,16.2445788176819,16.4114105253196,16.4004454932647,15.8158142520956,16.1195417970394,16.2316424700503,17.9452867057709,16.4096212470665,16.2391522698407,16.189197984161
"FT00032",12.5698653244222,12.321779748624,12.2408870941267,12.7605853645578,13.1914923086769,12.735074960189,13.1411624133933,13.0132217213737,12.7833411480246,13.1054169623326,11.344778555708
"FT00034",17.7173389239223,17.6833384716693,17.6536078552914,12.6371081771816,12.5111573879008,17.7410947124411,17.9008463690274,17.6782438685713,12.4008117051221,12.0747928042576,17.7125626052498
"FT00035",15.1166995145353,14.8674973087315,14.9560891965812,14.3216583371206,14.7849560006291,15.0884797468725,15.783833898638,14.6732561065666,15.1246388484533,14.4511828849701,14.6596115776835
"FT00036",17.9660787238878,17.9923630287863,16.4030488483221,16.4274365071095,15.997710884103,17.8524986377213,18.762764157327,17.662882341429,17.4484324799271,17.526099294315,16.5791899981547
"FT00037",15.0864793858666,15.2543350166885,15.0466353844991,15.3626528335096,16.3221909885439,15.1641181845639,15.1172754858732,15.5907273760578,15.0374946904954,15.5169266238773,15.4850665052945
"FT00038",15.2490344416586,15.1346436214275,15.1216791243332,15.02042340074,14.6530096974173,15.0497232809095,15.3626031243307,15.1648100877835,14.5264772036355,14.7845305484921,15.0905764171851
"FT00039",14.1119180964442,14.1907758063414,14.1382580788226,14.0687676432755,13.7988645580146,15.7339477791547,14.419172307865,15.5968524468017,13.5271263352805,13.7097784626036,14.0677543526402
"FT00040",16.4031069478745,16.1276111928348,16.4540907155028,15.7543037484993,16.3085884500027,16.3352680493158,16.4003803481801,16.0985276815485,16.9055413208961,16.3080948905207,16.3015792863439
"FT00041",13.0972382077263,13.7142245104135,13.8658958209916,13.8528557583999,13.7013316385004,13.6593223129407,13.7010916002907,14.237924755881,13.6887224347031,13.9595333847741,13.4282117496496
"FT00042",12.1615495328243,11.9992292195788,13.4331971717212,13.8913981939736,14.8396830438139,13.7604442000573,13.8608799448859,14.1117844346463,14.480103495566,14.5480109019473,13.524975108539
"FT00043",18.8058190667041,18.7101054260555,18.8134924229367,18.6900196004937,11.6654349209561,10.7663516159931,18.9766196749427,18.7112866261399,11.5340712154781,18.3503144684776,18.7821397532401
