"","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","IEM1","mz","rt","isotopes","adduct","mass","zscore"
"1324",17.5506479500233,19.6758164837986,18.1931858954328,18.2523587496915,15.7691586568913,14.581386339997,18.8701298668795,15.3899767373017,19.0415833032259,13.4436867426201,10.1816253910261,167.05618295926,202.149001037598,"","","167.05618295926",-2.16423446727204
"1381",15.1310175360837,15.7778862725992,15.2207167797363,16.176435114588,13.0731479155497,13.4241202229753,15.5110285672904,13.3137589946973,15.0484121791662,13.3576617880426,9.10526235689649,170.018527092446,269.106009033203,"","","170.018527092446",-2.50028359321342
"1407",21.0500581038562,21.0023286844148,20.9567535073683,21.100688749769,20.8794479502425,20.8876936735821,20.9741542450467,20.9430456880919,21.0547049302053,20.8617377329552,20.7423102531114,171.117382450947,209.44099999998,"[152][M]+","[M+H+HCOOH]+ 124.108 [M+H]+ 170.11","124.108;170.11",-2.01149428053961
"1417",20.3314876453879,20.2503672559253,20.2683481086055,19.9827721418365,20.3279965810041,20.033801271269,20.1635109119762,19.8213242171928,20.2805830092177,19.6194275192093,19.3105313125137,171.062510049224,1125.96124267578,"","","171.062510049224",-2.18840265740379
"1423",12.8258361317558,9.25780188754165,11.406893867711,10.7625229210115,11.9066706290159,12.98946897721,9.44815618832916,11.2112345402098,11.5325129607883,9.20562557831221,15.9456050114471,171.063154467926,102.375999450684,"","","171.063154467926",2.25020974611967
"1441",16.233697674294,16.5106394627862,16.2348033541636,16.4117230446804,16.5346487541884,16.4464804248926,16.4304309000453,16.5977635805162,16.452064278459,16.8752655976195,15.5521253199008,172.169291113396,775.263244628906,"[155][M]+","[M+H]+ 171.162","171.162",-2.55403033085619
"1504",13.392726998437,13.1082313839354,12.8036218681367,13.0092107204042,12.853233643175,13.7293438835855,13.5241812392684,12.8729258330856,13.3201024016617,12.9353757025829,14.4567104374936,175.096575482074,3.59604644775391,"","","175.096575482074",2.38786601714243
"1505",12.4696069666734,12.7284202573384,12.7362652785321,12.2105648726578,12.6841290938841,13.491745214059,13.1419454474335,12.5474915078491,12.574793317845,12.747169152237,13.7954979191933,175.096505681294,17.518590927124,"","","175.096505681294",2.07157829115568
"1507",13.607154579726,13.9534876772981,13.7292735890636,13.173234836141,13.5948353469874,14.1571902057274,13.7719002661756,13.0113824680861,13.7912987809598,13.5240559150024,14.5968771079162,175.096441081102,13.2094440460205,"","","175.096441081102",2.01879230772071
"1556",16.7517623617368,15.5824374133,15.9276615022852,15.5034982220831,16.9974695601313,16.5692921395599,16.3407054057014,16.1731066675576,15.7512505327923,16.685952746941,13.9539473923634,178.086039547275,67.5710563659668,"","","178.086039547275",-2.44179483066372
"1603",16.366787683457,16.3608536752697,16.2360656140252,16.467314595449,16.1704248696758,16.4160659448342,16.3984922215162,16.4203412756615,16.5362692822191,16.2980998797149,16.8802697500499,181.042693178035,421.251953125,"","","181.042693178035",2.51193438526521
"1623",21.8119791820785,22.36848958888,23.1906736067651,21.889669012482,19.4845345589712,18.1680297455758,21.8962559595695,20.2726535021686,22.7857875040956,18.4452464727409,14.3794681243962,181.071986072835,268.112060546875,"[182][M]+","","181.071986072835",-2.29048103374973
"1671",12.4881378089251,12.4082721043032,12.7655022414545,12.858409191449,12.2905308408185,12.0176523441815,11.9289263121416,12.5084696377202,12.6526932619972,12.9103364380028,11.0778124368395,184.132750943659,417.1083984375,"","[M+H-NH3]+ 200.152","200.152",-2.41664461825211
"1674",10.9196780888714,11.4394279201988,8.34332181939732,8.40811629553652,9.25695573646735,10.1764995326226,10.7334477158841,9.88182922847295,8.22901557985455,9.08773839318001,16.4297659526859,184.096531112095,163.035003662109,"","[M+K+HCOOH]+ 99.1279 [M+Na+HCOOH]+ 115.102 [M+H+HCOOH]+ 137.084","99.1279;115.102;137.084",2.65634134553611
"1678",12.678236890288,13.0071415527492,13.0032297342308,12.8450361730322,12.7720629539507,12.9774455909531,13.152433041135,12.9219898959509,13.0974190765811,13.2018334713181,11.9578084752687,184.169175153341,662.56300000002,"","[M+H-HCOOH]+ 229.168","229.168",-2.67718478303444
"1747",19.860290384047,19.7716507684463,19.7280630833431,19.5293573474544,19.4523635266701,19.5216188428764,19.5951282850766,19.3599295143074,19.819135201795,18.9891857814923,18.5364586976299,187.057321209199,1125.10919189453,"","[M+K]+ 148.099","148.099",-2.35541118372027
"1822",11.1361241867577,9.93779757760877,10.789734154867,10.8720155077473,9.29552116774506,10.7547761656347,10.6749890970243,10.3863020654333,8.97812810486694,8.55948855846959,13.0785809594321,189.086734060767,507.433990478516,"","[M+2H-C6H8O6]2+ 552.2","552.2",2.17255995805818
"1844",9.40031412675467,8.8015793412679,9.97595830966521,10.6732916055989,8.83460326718764,8.65449603693071,9.66869982994078,9.06133941264284,8.16951464648158,10.2775194117477,12.06915197068,190.047714898054,70.5540008544922,"","[M+Na]+ 167.059","167.059",2.22319348904583
"1884",13.3271562765031,13.4104241013167,13.4284769424175,11.7497468543558,13.4081110785974,13.3911140004386,13.6127992365457,12.7163378274504,14.2633138726697,13.2712706718392,16.6898602886145,192.059503734503,59.9469992981057,"","","192.059503734503",2.59011317587977
"1886",15.627152877918,14.5001820959061,15.2030726136138,15.5025896386289,16.2118640181771,15.4320450622158,15.3244090195445,14.6009565573255,14.5201004609197,15.5582545929611,13.1817732644192,192.101968402508,98.39800000002,"","[M+H-CO2]+ 235.084 [M+H-C4H8]+ 247.146","235.084;247.146",-2.30094841784631
"1914",18.3961189480302,18.555129869435,17.7436365935925,18.5235300456088,18.106190100992,18.211305130406,17.6391515395527,18.166337056225,17.704630353719,18.0624358343569,19.0581030847761,194.117223098,45.6930599212646,"[213][M]+","[M+H-NH3]+ 210.136","210.136",2.02821934298356
"1981",15.2778943342742,15.1858660455775,15.2939597579693,15.4950416641951,15.2831098664623,15.3081715114864,15.3488997966629,15.2928562695008,15.5088068488172,15.3771615208336,14.6845209657741,198.148599082553,601.240966796875,"","[M+H-H20]+ 215.152","215.152",-2.71562741128225
"1989",16.0641422390323,15.2713678068323,15.8865045024528,16.0474343284274,16.0162381858067,15.8699460659294,15.5507801168405,15.9363701761979,15.3665870617757,14.8470839066635,17.3955647167786,198.107745262425,379.817508300781,"","","198.107745262425",2.40622376332973
"1994",12.788884490328,12.9635437980579,12.6092458560135,12.6474392349419,12.9264013785157,12.9724032948477,12.6875992580768,12.7949327037385,12.6493624394047,13.0512628126562,12.0266796423052,198.184608093309,1026.52001953125,"","","198.184608093309",-2.53642811539314
"1998",15.3758165160465,15.1599560892469,15.2568331245237,15.4527364555522,15.2375044352272,15.372523992892,14.7336887875558,15.3647582343078,15.532013544389,15.3603947252775,14.6028120144652,198.184851515243,714.935852050781,"[222][M]+","[M+H-HCOOH]+ 243.183","243.183",-2.11072807792612
"2012",13.2600477408997,13.5466888932755,13.6863598635731,13.6711695556076,12.3056586657619,13.3572394812113,16.1521173787837,13.493297954719,13.0238760160545,13.2299846199074,17.3772707675606,199.060838292625,543.730926513672,"","","199.060838292625",2.33133469000882
"2014",12.3001956311426,12.3219784249526,13.16811354155,12.2975073846529,11.7359515543898,12.5283735392003,12.884151943946,12.0842754728068,12.7640286142325,12.2629089658223,14.0746838390586,199.058499338178,261.814025878906,"","[M+Na]+ 176.071","176.071",2.35953975973518
"2041",16.3477944626151,14.9669398118079,13.6646042960606,15.1287238162131,14.674529954042,14.0102965443553,16.6808421158929,14.399152465246,13.8787882512566,14.1251574501021,11.318381789179,200.127949780838,59.2829837799072,"","","200.127949780838",-2.2080310329803
"2048",13.7381553886474,13.8791908072614,13.8748303502581,13.8529074057803,13.729727878616,13.7472914565438,14.078859938384,14.0236024044882,14.2570080247585,13.9851964054143,12.7683145296969,201.159381143098,416.942047119141,"","[M+H]+ 200.152","200.152",-2.73233141643271
"2049",16.4964322912668,16.5403116849437,16.4144840550206,17.0364384869898,15.8802076135061,16.8155740412841,18.0270926478465,17.7430840375831,17.2868257310819,16.0861860485996,13.6641030145338,201.109344848522,334.73762512207,"","","201.109344848522",-2.4820480277631
"2057",8.5504635977237,10.5541324464076,10.3101864714442,10.2125372547416,8.89093979150526,10.3567958302993,11.2936424302649,9.71578796777065,9.92775483130908,9.47582496904629,12.5107572148279,201.077816566799,170.65901184082,"","[M+H+NH3]+ 183.054","183.054",2.14711038433939
"2062",12.6821495943347,12.6451443907604,12.8120679511138,12.9999671845329,12.2211406004671,12.9854779517015,13.1627963741166,12.8956263924643,12.8279353257043,12.8420792020868,11.4171562867665,202.017050026684,494.838006347656,"","[M+Na]+ 179.027","179.027",-2.60864830850004
"2073",12.3810765208694,12.3275791524066,12.4616676229897,14.0149965993391,11.7306128111874,11.9640306509782,12.3145197817716,11.8127726504782,13.5232864573022,12.8285982948547,14.9376651273063,202.106887871634,257.364807128906,"","[M+H-H20]+ 219.109","219.109",2.17121374095726
"2128",14.4312602168836,14.3439927849287,14.4878182318004,14.5897458907604,14.3092911939244,14.2126963086105,14.2827865326324,14.2387320156468,14.5680208966461,14.1890526150646,13.7729667913533,205.158120440225,763.661987304688,"","","205.158120440225",-2.38318950513945
"2176",15.949284068526,15.7586901055458,16.1562991128161,16.2478165472618,15.8564038908392,15.7233567486196,15.7355326039056,15.697642813714,16.001356403401,16.0100955030293,15.3561876423356,207.098795159501,540.25,"","","207.098795159501",-2.04652804895232
"2193",12.2243315554947,12.7834871987996,12.4329138179511,12.3823546088028,13.2797076783593,13.0078981050196,13.372196813547,12.7691823010014,13.3033128607797,13.3854661974715,15.0213025623291,207.058447365303,377.496154785156,"","","207.058447365303",2.52539536133367
"2225",16.0358265628535,15.760129615251,16.1573344601384,13.1112027954541,15.9555334035726,15.9116843137308,15.8594787452075,15.1776283111129,15.8997002444695,15.0514244358102,12.4752203123746,209.116342631374,809.405029296875,"","","209.116342631374",-2.18617740819013
"2234",16.8442013100396,16.7534030340142,16.7180265791598,16.8624771289403,16.8889413623812,16.6808890636751,16.8764325079266,16.6857911162761,16.8750801403083,16.7497133577649,16.5386005950604,210.109831165771,445.780029296875,"","[M+Na]+ 187.121","187.121",-2.09329719908071
"2239",14.5028385704428,14.5146982118462,14.8710652831248,13.1080798215601,13.3474993792669,13.7796349519063,14.8097855334871,14.7676904510133,12.7584549755708,13.365785222886,8.91975979878692,210.058763009447,395.066284179688,"","","210.058763009447",-2.7011314602031
"2250",9.66427956617722,10.3095161735503,10.7978175010546,10.2709409344417,9.44336039562313,9.59353038921468,10.2313187390916,9.36889008986397,11.1347585605478,9.71020696909503,12.5873946899398,211.033943167162,472.298004150391,"","","211.033943167162",2.42494678534315
"2279",16.2942883631829,15.6912219198076,15.7013030057651,15.8677393747027,15.8682371328153,15.8799261909381,16.0142465931617,15.9324725529523,16.1319057701157,16.1024503100474,15.0007734437307,212.164072240749,662.562438964844,"","[M+H-H20]+ 229.168","229.168",-2.54832201893297
"2354",14.755648397083,15.1482611530657,14.4829699650345,14.6601858196123,14.6498640179031,14.5738548456895,15.259345455236,15.0432527336422,15.072889732452,14.4300622063146,13.9462832595896,215.021560414785,315.511932373047,"","","215.021560414785",-2.0406916515955
"2376",15.6718006355174,15.6555517018936,15.6775140842317,15.9164059816118,15.7413856226197,15.7686682230826,15.8935068341613,15.7715724994356,16.0429580803787,15.8666600684806,15.0024172413125,216.158978459278,601.240966796875,"[268][M]+","[M+H]+ 215.152","215.152",-2.69960549449516
"2431",13.9425043497504,13.5382721175235,13.4365204328918,13.7815247198954,13.373614809786,13.5026085198258,13.5289798523993,13.2632149608493,13.6302554619757,13.2135007019629,12.824662832012,217.989846274753,494.507110595703,"","[M+K]+ 179.027","179.027",-2.12346052576503
"2482",15.918466061167,16.1880869977742,16.3191319402655,18.1869237533295,16.1528368877619,15.9078745727602,16.8116365518498,16.2214648305316,17.6307003108444,17.1064406793383,18.9580673819262,220.11789503412,257.173004150391,"[279][M]+","[M+H]+ 219.109","219.109",2.07612732785257
"2520",11.8822317785819,12.5501577706874,10.9759709656633,12.0356087816303,12.2229779340597,11.6282138039712,12.0981615026704,12.6179305925431,11.6981812480532,13.1420190975478,14.9638043680358,221.169771600303,293.138244628906,"[282][M]2+","[M+2H]2+ 440.324","440.324",2.51793896450232
"2550",15.9809330560683,16.0855295257368,16.1919659832772,16.1845535103747,16.0202528525053,16.1206215341584,16.2888097166774,16.2173750895173,16.3273452550063,16.4094640027487,15.0058621864045,223.141395982368,417.273803710938,"","[M+Na]+ 200.152","200.152",-2.83476814924132
"2554",19.0908318190649,18.7782903929835,18.9418617321861,19.0507001157645,18.1242806103105,18.4361955312169,18.9290702524896,20.3232888487439,17.5836119502818,17.4143179791756,13.237955101586,223.09404484005,676.488555908203,"[288][M]+","","223.09404484005",-2.71230281929306
"2556",19.7141296963229,19.7253863168017,19.7460796091049,19.7698742452888,19.6820492627133,19.5578312476929,19.5098003517117,19.7309366920066,20.0665102708522,19.4869291290725,19.1497104438532,223.130336825809,547.210998535156,"","[M+Na]+ 200.142","200.142",-2.19072443196779
"2582",11.815277013937,11.7959327669918,11.6673300222616,12.271228839268,13.0359199522414,12.5269461107298,12.0329290629342,11.5249311396087,11.9922936020555,11.481639362438,14.0773925260616,224.095233142203,751.729736328125,"","[M+Na]+ 201.105","201.105",2.42658347695265
"2594",16.7972268219054,16.51480083039,16.6945370233819,16.9784844056107,16.4158138947009,16.7924327628909,16.8651502327077,17.2857995697126,16.4285083038121,16.2510104762751,15.6498126357765,225.109533630484,678.473815917969,"","","225.109533630484",-2.21662338181491
"2613",14.5882184536464,15.1544834747407,16.9096597124585,14.1066012146226,14.5385030373417,16.435370259712,16.7561001704677,14.9675874157363,16.6521718634736,14.1563433962247,8.60552068231803,226.128623414691,131.214002258301,"","[M+H+NH3]+ 208.095","208.095",-2.67053847672712
"2624",18.6901516056835,18.4530677598822,18.5130311811537,18.7677682829871,18.5891004691806,18.5389970910521,18.7065102107493,18.5583400529899,18.8586786455694,18.5729817349514,17.801136174854,226.180056581018,714.936,"[298][M]+","[M+H-H20]+ 243.183","243.183",-2.71517450080937
"2675",17.9972588438128,18.3269975109469,18.2256482992435,19.1270538173872,18.1353278174708,17.7239703685791,18.338246482618,18.0684766518965,18.428490467932,18.4640202123906,19.7081412633786,228.120419224622,262.14501953125,"[305][M]+","[M+Na]+ 205.129","205.129",2.33297598871758
"2710",15.3318006917277,15.5468717669465,15.2277407038242,16.0598033496149,14.5491177767213,15.6514049052228,15.8210323529624,16.216032818675,14.8924733785189,15.2293244465106,12.1270646049398,229.104464308977,402.357894897461,"","","229.104464308977",-2.71114987087372
"2734",12.3873237182733,12.7308773106943,12.6906038558594,12.8757941058907,12.0311088401086,12.6569142354324,13.2510953250525,12.8690783591483,12.8376777527847,12.5764160791113,11.6049951807217,230.023707517597,112.319999694824,"","","230.023707517597",-2.19809562780212
"2748",9.54812902795799,7.36594355190795,8.79071564953833,9.43376443774049,9.17280257669382,8.52064611559343,8.03333461435588,6.56982095023599,7.43407823745807,9.62789957828056,12.0640767783819,230.062213634452,751.729736328125,"","[M+H-HCOOH]+ 275.058 [M+Na+K]2+ 398.186","275.058;398.186",2.21544552484539
"2750",16.5001993243011,16.6035005755923,16.4710413695656,16.7042133820678,16.601936723559,16.6860802177823,16.8026846713565,16.7872038662792,16.9440862067472,16.9015820393826,15.776744149166,230.174712149751,662.56300000002,"[316][M]+","[M+H]+ 229.168","229.168",-2.64805299723862
"2766",16.2159151376521,16.2097540389704,15.9417278082181,17.1876121213083,15.2013519098005,16.197105293954,16.4373521040351,16.9709297749338,15.9054983144087,15.5571695075445,12.5780619873136,231.119933767751,325.094055175781,"","","231.119933767751",-2.67561883654866
"2878",14.5580007714856,14.3909627608992,15.0144074746595,14.5811014537127,14.3653585689838,14.3369065449069,14.5229063677213,14.4519235510055,14.2885560419267,14.3900149389454,15.1732993778632,235.166706128108,732.504028320312,"","","235.166706128108",2.17685659770472
"2926",17.8073055019453,17.5786679522493,17.6685374173128,17.857938411407,17.6779999413424,17.7624814917878,17.9724450344228,17.8509261365276,18.0688058420644,17.9324137164864,17.0319703857804,238.14124356258,601.240966796875,"","[M+Na]+ 215.152","215.152",-2.58059885194708
"2946",16.7531652309557,16.4680901331435,16.3779836486372,16.8719273324244,15.8390874188813,16.339439349494,16.917940349007,17.4947316463106,15.520351122499,15.4669914157923,12.6665362207296,239.088971722278,554.502960205078,"","[M+H-C6H10O4]+ 384.141","384.141",-2.64683545565116
"2949",15.7514530371712,15.91832410547,15.9626452240803,15.6084374031275,15.8162525102562,15.7018946119927,15.6473636575204,15.7707426603295,16.1055217409761,15.8588828065475,15.2699405787726,239.10273548428,547.211059570312,"","[M+K]+ 200.142","200.142",-2.26382524244848
"2961",15.4437728713194,15.3703469018602,15.1716962052207,15.1208865743172,14.0272821620286,15.1094245737645,15.2706356664183,15.7091410916315,14.4307404603087,14.5153027180587,9.75646874403767,240.068189842622,728.857849121094,"","","240.068189842622",-2.87724669849838
"2970",12.8641680733774,12.4051656237649,12.708074961595,12.9640818041994,13.7517427100244,13.4210806605337,10.359552173314,11.655931883566,12.657891493619,13.084552991745,15.3956565939115,240.068884470171,751.729370117188,"","[M+K]+ 201.105","201.105",2.04607998458352
"2972",11.5646433774252,11.6943403081904,12.4516044174282,12.0945495444798,11.570103176663,11.3897092845402,11.9092598778372,11.3390682863038,11.5487552990653,11.7010606945851,12.9362243965691,240.086583199071,370.536010742188,"","","240.086583199071",2.25798555600506
"3001",14.0500325515011,14.0818804495117,12.655283317769,14.0915408367151,13.7446623953724,14.0969777406126,14.0805844523562,12.9273285408719,13.2542286714012,14.1047533712118,11.1854933950137,241.115977485369,858.121765136719,"","","241.115977485369",-2.47868002136744
"3020",15.5677480930187,15.8177685621223,16.0631730988345,17.8482187988712,15.9203869555274,15.6592488595758,16.5130924496354,15.910449365281,17.3782447679078,16.7912402548206,18.6493846340758,242.099617437625,257.173004150391,"[363][M]+","[M+Na]+ 219.109","219.109",2.07506241917609
"3033",8.70348504565995,9.12187209010174,11.3622651290102,10.8711097094319,10.737252823412,10.8713056059125,8.60083805200404,9.41994879558839,9.52829495146876,9.68009393392171,13.1749738992654,242.069739012336,751.729736328125,"","[M+H-H20]+ 259.084","259.084",2.18530711627497
"3038",13.1773588524839,13.1645013903033,13.0441297552898,13.2008963756884,13.3980839622289,13.1896893514453,13.2167517990032,12.9662275505504,13.518031122603,13.6541743391757,12.2988421200937,242.174695854531,591.6279296875,"","[M+H]+ 241.167","241.167",-2.47595582832612
"3091",19.6245217828984,19.3693595118857,19.4324989954626,19.6982987540468,19.4933820848594,19.5101671612584,19.6820899684257,19.5078168994571,19.8071820714536,19.5381880084298,18.7221985916146,244.190754903869,714.93603515625,"[368][M]+","[M+H]+ 243.183","243.183",-2.69736776579976
"3123",16.886634755835,16.5413594045945,16.4071871343387,17.0826835047243,15.8266638255382,16.6592788506996,17.6640603799248,17.8475917329272,16.209111403341,16.3165912638872,13.7538107906501,245.135594636328,391.750061035156,"","[M+H]+ 244.13","244.13",-2.50249448488339
"3136",15.5575548084838,15.3910896474373,14.3052093633887,15.4883424318502,15.2480028164187,15.4864775143118,14.3563471744288,14.4951065139767,15.6947491635452,14.9559277111613,16.6314916528946,245.185530901894,392.41399999998,"[374][M]+","[M+H]+ 244.178","244.178",2.03811711792966
"3141",14.1470035367671,14.3266859935652,14.0413366376022,14.2684613912218,13.9612636588113,14.289042446177,14.751575348168,14.5431754175197,14.5580190214689,14.3768758312392,13.0287980339108,246.145815153972,655.602966308594,"","","246.145815153972",-2.59513266480826
"3262",13.9095321584217,14.0120579849475,13.8959787953901,14.1351546935323,14.2019200356044,13.8263540271976,14.1396233137745,13.9721846055849,14.5557647036952,14.1319269159929,12.7321235207234,250.141497280038,523.675994873047,"","","250.141497280038",-2.70849323999679
"3285",16.5065173888385,16.7045649649732,16.4225280940929,16.5978435412929,16.3891374189597,16.4870199107835,16.4334806403175,16.4437665285034,16.6553170294236,16.3357920618187,16.0047349741102,251.161540401041,588.977783203125,"","[M+Na]+ 228.174","228.174",-2.39711860585221
"3305",18.5326217010319,18.5324052876774,18.5677901383427,18.7553064326324,18.6453912727869,18.7287604200657,18.9011591012423,18.8563798481951,19.0378035076786,19.0243222053742,17.7865881990381,252.15697171948,662.56300000002,"[398][M]+","[M+Na]+ 229.168","229.168",-2.56157219250583
"3342",16.9884258372974,16.9247755108871,16.9332608274722,17.0063570329473,16.8036907241083,17.9033372412985,16.9570215964952,16.8232886933811,17.0870170323439,16.6150691564019,15.7132069103161,253.140407501681,694.053233398437,"","[M+H-C6H10O4]+ 398.192","398.192",-2.31570796966525
"3360",14.9143675217307,13.690773182135,12.7631284190775,13.2447577320799,14.5679044209035,13.6189968610382,14.5857100676765,14.35963510675,13.0821980040993,13.6874657402584,11.2363328848513,254.11780038507,258.830917358398,"","[M+Na]+ 231.128","231.128",-2.27623216173328
"3428",12.5164505549719,12.1390475433577,13.1841581143354,12.2110145336175,13.5950453536858,13.3080534454577,13.6057875754125,13.5621405031682,13.0827512311025,14.1820093112748,10.2673812498952,256.096662415939,184.580996826172,"","[M+H-CO]+ 283.09","283.09",-2.43725501440025
"3489",8.01570771445738,7.64868153543256,9.67359707495671,7.98332007290958,10.2404390368687,8.17437777577601,9.74478830930186,8.73967540113397,7.61630282446038,9.53077695226966,11.7229787883621,258.092501581313,847.192993164062,"","","258.092501581313",2.09851133528938
"3494",13.5724411810767,13.1703794135089,13.3063841505037,13.5961424027728,13.6294448167088,13.6044791847749,13.5516024256407,13.4954911937794,13.5717159828553,13.7148374595781,12.6827946551181,258.20610153161,760.01599999998,"","[M+H]+ 257.199","257.199",-2.57413670126874
"3516",17.9963823512167,16.3157296687259,17.8640585062565,18.221237627513,15.547017904925,17.9736752778748,16.5362145670121,17.2628551468904,15.5669819917659,15.7236511594665,13.6454484817531,259.151392969674,460.697036743164,"","","259.151392969674",-2.07911640396113
"3521",14.1125434156086,12.9759545930113,14.2678120857091,14.899711090039,14.4034309546866,13.6760213362805,12.1474883427921,13.0874845311548,14.0545769312822,14.3929405372414,11.4562091660863,259.103339347422,119.612030029297,"","[M+H]+ 258.096","258.096",-2.01121499256344
"3545",13.449773351628,13.1278895279641,13.3451565360435,13.5203111300469,13.3363271593783,13.5532202155908,13.7558021480277,13.5553361315791,13.8130596764333,13.6387527641364,12.7977619749348,260.123279577072,601.240905761719,"","[M+2Na-H]+ 215.152","215.152",-2.23209316605728
"3546",12.9639584447636,12.7872466076718,12.537534341753,12.4618196001448,12.6649232624632,12.8914272829221,12.8985164941395,12.8362904301848,12.9082509012591,13.3371994999414,11.992101921289,260.069898645822,146.792953491211,"","","260.069898645822",-2.21757427029199
