"","x"
"2496",0
"2497",0
"2498",2
"2499",0
"2500",0
"2501",0
"2502",0
"2503",0
"2504",0
"2505",0
"2506",0
"2507",0
"2508",0
"2509",0
"2510",0
"2511",0
"2512",0
"2513",0
"2514",0
"2515",0
"2516",0
"2517",0
"2518",0
"2519",0
"2520",1
"2521",5
"2522",2
"2523",0
"2524",8
"2525",0
"2526",1
"2527",0
"2528",0
"2529",2
"2530",14
"2531",1
"2532",0
"2533",1
"2534",4
"2535",0
"2536",0
"2537",0
"2538",0
"2539",0
"2540",3
"2541",1
"2542",1
"2543",1
"2544",6
"2545",2
"2546",2
"2547",6
"2548",1
"2549",2
"2550",6
"2551",0
"2552",1
"2553",0
"2554",0
"2555",0
"2556",0
"2557",0
"2558",1
"2559",0
"2560",0
"2561",0
"2562",0
"2563",13
"2564",0
"2565",0
"2566",7
"2567",4
"2568",0
"2569",1
"2570",0
"2571",2
"2572",0
"2573",10
"2574",0
"2575",2
"2576",0
"2577",0
"2578",0
"2579",0
"2580",0
"2581",0
"2582",0
"2583",0
"2584",2
"2585",0
"2586",0
"2587",0
"2588",0
"2589",15
"2590",0
"2591",1
"2592",1
"2593",0
"2594",0
"2595",0
"2596",5
"2597",0
"2598",1
"2599",1
"2600",0
"2601",0
"2602",1
"2603",0
"2604",0
"2605",2
"2606",0
"2607",2
"2608",2
"2609",9
"2610",0
"2611",3
"2612",5
"2613",0
"2614",2
"2615",2
"2616",0
"2617",2
"2618",5
"2619",0
"2620",1
"2621",5
"2622",1
"2623",3
"2624",0
"2625",4
"2626",0
"2627",23
"2628",0
"2629",0
"2630",0
"2631",0
"2632",0
"2633",0
"2634",4
"2635",2
"2636",3
"2637",0
"2638",1
"2639",1
"2640",0
"2641",0
"2642",0
"2643",0
"2644",5
"2645",0
"2646",0
"2647",2
"2648",0
"2649",0
"2650",22
"2651",3
"2652",10
"2653",0
"2654",1
"2655",1
"2656",0
"2657",0
"2658",0
"2659",0
"2660",13
"2661",1
"2662",0
"2663",1
"2664",0
"2665",0
"2666",1
"2667",8
"2668",0
"2669",0
"2670",0
"2671",0
"2672",0
"2673",1
"2674",1
"2675",2
"2676",3
"2677",1
"2678",1
"2679",6
"2680",1
"2681",0
"2682",0
"2683",0
"2684",1
"2685",3
"2686",2
"2687",52
"2688",1
"2689",0
"2690",1
"2691",0
"2692",0
"2693",2
"2694",0
"2695",0
"2696",0
"2697",0
"2698",0
"2699",0
"2700",1
"2701",0
"2702",1
"2703",12
"2704",0
"2705",1
"2706",0
"2707",1
"2708",0
"2709",0
"2710",5
"2711",0
"2712",0
"2713",52
"2714",1
"2715",1
"2716",0
"2717",0
"2718",0
"2719",5
"2720",2
"2721",0
"2722",6
"2723",3
"2724",2
"2725",3
"2726",3
"2727",1
"2728",3
"2729",0
"2730",0
"2731",0
"2732",0
"2733",0
"2734",2
"2735",0
"2736",0
"2737",0
"2738",1
"2739",0
"2740",5
"2741",0
"2742",4
"2743",0
"2744",0
"2745",0
"2746",2
"2747",7
"2748",27
"2749",11
"2750",1
"2751",0
"2752",3
"2753",1
"2754",1
"2755",0
"2756",4
"2757",0
"2758",0
"2759",0
"2760",0
"2761",0
"2762",0
"2763",0
"2764",13
"2765",0
"2766",0
"2767",0
"2768",0
"2769",0
"2770",5
"2771",2
"2772",1
"2773",5
"2774",1
"2775",8
"2776",3
"2777",0
"2778",9
"2779",12
"2780",0
"2781",0
"2782",0
"2783",1
"2784",4
"2785",2
"2786",1
"2787",0
"2788",0
"2789",1
"2790",1
"2791",1
"2792",1
"2793",1
"2794",1
"2795",1
"2796",0
"2797",0
"2798",0
"2799",0
"2800",0
"2801",0
"2802",0
"2803",1
"2804",0
"2805",0
"2806",0
"2807",0
"2808",0
"2809",0
"2810",0
"2811",4
"2812",0
"2813",0
"2814",0
"2815",1
"2816",2
"2817",0
"2818",1
"2819",12
"2820",4
"2821",0
"2822",0
"2823",0
"2824",0
"2825",0
"2826",0
"2827",0
"2828",0
"2829",0
"2830",0
"2831",0
"2832",3
"2833",3
"2834",1
"2835",0
"2836",3
"2837",0
"2838",5
"2839",0
"2840",1
"2841",0
"2842",0
"2843",0
"2844",0
"2845",1
"2846",0
"2847",3
"2848",0
"2849",0
"2850",0
"2851",0
"2852",0
"2853",0
"2854",0
"2855",1
"2856",1
"2857",0
"2858",0
"2859",0
"2860",0
"2861",0
"2862",0
"2863",0
"2864",0
"2865",0
"2866",8
"2867",0
"2868",3
"2869",1
"2870",0
"2871",0
"2872",0
"2873",0
"2874",3
"2875",0
"2876",23
"2877",3
"2878",0
"2879",0
"2880",0
"2881",0
"2882",0
"2883",0
"2884",0
"2885",1
"2886",6
"2887",6
"2888",6
"2889",0
"2890",0
"2891",1
"2892",3
"2893",3
"2894",0
"2895",0
"2896",8
"2897",1
"2898",0
"2899",6
"2900",0
"2901",0
"2902",0
"2903",0
"2904",2
"2905",22
"2906",2
"2907",1
"2908",0
"2909",0
"2910",0
"2911",0
"2912",0
"2913",2
"2914",0
"2915",0
"2916",0
"2917",0
"2918",0
"2919",3
"2920",21
"2921",3
"2922",7
"2923",14
"2924",1
"2925",3
"2926",1
"2927",2
"2928",4
"2929",0
"2930",0
"2931",0
"2932",3
"2933",3
"2934",2
"2935",4
"2936",5
"2937",0
"2938",4
"2939",0
"2940",4
"2941",2
"2942",3
"2943",2
"2944",15
"2945",0
"2946",2
"2947",0
"2948",0
"2949",2
"2950",3
"2951",3
"2952",0
"2953",0
"2954",0
"2955",2
"2956",0
"2957",0
"2958",0
"2959",0
"2960",0
"2961",0
"2962",0
"2963",0
"2964",1
"2965",8
"2966",1
"2967",0
"2968",3
"2969",0
"2970",0
"2971",2
"2972",0
"2973",0
"2974",0
"2975",4
"2976",2
"2977",0
"2978",2
"2979",23
"2980",0
"2981",0
"2982",1
"2983",0
"2984",0
"2985",1
"2986",0
"2987",0
"2988",3
"2989",0
"2990",0
"2991",1
"2992",0
"2993",0
"2994",4
"2995",4
"2996",0
"2997",0
"2998",1
"2999",0
"3000",0
"3001",20
"3002",0
"3003",0
"3004",1
"3005",2
"3006",2
"3007",0
"3008",0
"3009",0
"3010",0
"3011",4
"3012",0
"3013",1
"3014",1
"3015",2
"3016",0
"3017",22
"3018",22
"3019",0
"3020",2
"3021",0
"3022",8
"3023",0
"3024",0
"3025",10
"3026",1
"3027",0
"3028",1
"3029",0
"3030",22
"3031",0
"3032",0
"3033",22
"3034",0
"3035",0
"3036",10
"3037",7
"3038",0
"3039",0
"3040",1
"3041",3
"3042",0
"3043",6
"3044",1
"3045",0
"3046",3
"3047",1
"3048",0
"3049",0
"3050",0
"3051",0
"3052",0
"3053",3
"3054",0
"3055",0
"3056",0
"3057",0
"3058",13
"3059",0
"3060",0
"3061",0
"3062",0
"3063",2
"3064",0
"3065",0
"3066",0
"3067",0
"3068",4
"3069",0
"3070",1
"3071",10
"3072",1
"3073",2
"3074",0
"3075",1
"3076",0
"3077",23
"3078",0
"3079",0
"3080",0
"3081",1
"3082",0
"3083",0
"3084",0
"3085",1
"3086",0
"3087",0
"3088",0
"3089",2
"3090",0
"3091",6
"3092",1
"3093",0
"3094",0
"3095",0
"3096",0
"3097",0
"3098",0
"3099",0
"3100",0
"3101",1
"3102",0
"3103",0
"3104",0
"3105",0
"3106",0
"3107",0
"3108",3
"3109",5
"3110",0
"3111",0
"3112",17
"3113",7
"3114",1
"3115",0
"3116",0
"3117",3
"3118",0
"3119",0
"3120",2
"3121",0
"3122",1
"3123",1
"3124",1
"3125",0
"3126",1
"3127",0
"3128",0
"3129",0
"3130",4
"3131",0
"3132",0
"3133",0
"3134",0
"3135",1
"3136",1
"3137",0
"3138",2
"3139",0
"3140",6
"3141",25
"3142",1
"3143",2
"3144",0
"3145",0
"3146",0
"3147",0
"3148",0
"3149",0
"3150",2
"3151",0
"3152",0
"3153",5
"3154",0
"3155",0
"3156",0
"3157",1
"3158",1
"3159",0
"3160",1
"3161",12
"3162",0
"3163",0
"3164",0
"3165",1
"3166",1
"3167",7
"3168",0
"3169",1
"3170",0
"3171",1
"3172",0
"3173",0
"3174",0
"3175",0
"3176",0
"3177",0
"3178",2
"3179",0
"3180",1
"3181",0
"3182",0
"3183",0
"3184",0
"3185",0
"3186",0
"3187",0
"3188",0
"3189",0
"3190",0
"3191",0
"3192",0
"3193",0
"3194",0
"3195",0
"3196",0
"3197",0
"3198",2
"3199",6
"3200",2
"3201",0
"3202",4
"3203",0
"3204",1
"3205",4
"3206",2
"3207",1
"3208",0
"3209",0
"3210",1
"3211",0
"3212",0
"3213",1
"3214",0
"3215",0
"3216",0
"3217",0
"3218",1
"3219",4
"3220",0
"3221",0
"3222",5
"3223",1
"3224",3
"3225",3
"3226",2
"3227",7
"3228",0
"3229",23
"3230",0
"3231",0
"3232",0
"3233",52
"3234",10
"3235",0
"3236",0
"3237",0
"3238",0
"3239",0
"3240",0
"3241",1
"3242",1
"3243",0
"3244",0
"3245",3
"3246",0
"3247",3
"3248",1
"3249",0
"3250",0
"3251",1
"3252",3
"3253",0
"3254",41
"3255",0
"3256",0
"3257",1
"3258",1
"3259",0
"3260",1
"3261",1
"3262",0
"3263",0
"3264",4
"3265",0
"3266",2
"3267",0
"3268",0
"3269",0
"3270",2
"3271",0
"3272",0
"3273",1
"3274",1
"3275",0
"3276",0
"3277",0
"3278",1
"3279",0
"3280",0
"3281",1
"3282",0
"3283",5
"3284",0
"3285",8
"3286",2
"3287",1
"3288",0
"3289",3
"3290",1
"3291",0
"3292",1
"3293",4
"3294",3
"3295",0
"3296",0
"3297",2
"3298",2
"3299",1
"3300",4
"3301",5
"3302",0
"3303",0
"3304",0
"3305",8
"3306",4
"3307",1
"3308",15
"3309",7
"3310",1
"3311",4
"3312",0
"3313",12
"3314",0
"3315",2
"3316",0
"3317",0
"3318",0
"3319",13
"3320",0
"3321",0
"3322",0
"3323",0
"3324",0
"3325",6
"3326",2
"3327",0
"3328",21
"3329",0
"3330",0
"3331",8
"3332",8
"3333",1
"3334",5
"3335",0
"3336",0
"3337",12
"3338",0
"3339",4
"3340",0
"3341",1
"3342",8
"3343",0
"3344",0
"3345",0
"3346",0
"3347",0
"3348",0
"3349",0
"3350",0
"3351",0
"3352",0
"3353",0
"3354",0
"3355",16
"3356",12
"3357",1
"3358",2
"3359",1
"3360",1
"3361",0
"3362",0
"3363",0
"3364",2
"3365",2
"3366",0
"3367",0
"3368",0
"3369",0
"3370",0
"3371",0
"3372",2
"3373",0
"3374",13
"3375",0
"3376",0
"3377",0
"3378",0
"3379",13
"3380",0
"3381",0
"3382",0
"3383",0
"3384",0
"3385",4
"3386",1
"3387",0
"3388",1
"3389",1
"3390",0
"3391",1
"3392",3
"3393",0
"3394",3
"3395",1
"3396",0
"3397",0
"3398",0
"3399",0
"3400",0
"3401",8
"3402",0
"3403",4
"3404",1
"3405",0
"3406",22
"3407",7
"3408",0
"3409",0
"3410",2
"3411",1
"3412",0
"3413",2
"3414",22
"3415",4
"3416",1
"3417",0
"3418",0
"3419",0
"3420",5
"3421",0
"3422",0
"3423",27
"3424",0
"3425",3
"3426",2
"3427",0
"3428",0
"3429",0
"3430",0
"3431",0
"3432",0
"3433",0
"3434",0
"3435",0
"3436",0
"3437",0
"3438",3
"3439",0
"3440",1
"3441",1
"3442",0
"3443",0
"3444",0
"3445",8
"3446",0
"3447",1
"3448",0
"3449",0
"3450",0
"3451",0
"3452",0
"3453",1
"3454",0
"3455",0
"3456",0
"3457",0
"3458",1
"3459",0
"3460",0
"3461",0
"3462",2
"3463",6
"3464",0
"3465",0
"3466",4
"3467",14
"3468",2
"3469",0
"3470",0
"3471",0
"3472",2
"3473",2
"3474",0
"3475",2
"3476",0
"3477",0
"3478",5
"3479",5
"3480",0
"3481",0
"3482",0
"3483",0
"3484",0
"3485",0
"3486",0
"3487",0
"3488",0
"3489",0
"3490",0
"3491",6
"3492",1
"3493",0
"3494",0
"3495",3
"3496",2
"3497",5
"3498",0
"3499",0
"3500",0
"3501",0
"3502",0
"3503",0
"3504",2
"3505",0
"3506",0
"3507",0
"3508",0
"3509",0
"3510",0
"3511",0
"3512",0
"3513",0
"3514",0
"3515",0
"3516",8
"3517",1
"3518",4
"3519",5
"3520",0
"3521",0
"3522",0
"3523",0
"3524",0
"3525",1
"3526",0
"3527",0
"3528",0
"3529",0
"3530",0
"3531",0
"3532",0
"3533",0
"3534",0
"3535",0
"3536",0
"3537",0
"3538",5
"3539",0
"3540",0
"3541",0
"3542",0
"3543",31
"3544",0
"3545",3
"3546",1
"3547",0
"3548",1
"3549",0
"3550",4
"3551",0
"3552",0
"3553",0
"3554",0
"3555",0
"3556",0
"3557",0
"3558",0
"3559",1
"3560",0
"3561",0
"3562",0
"3563",0
"3564",3
"3565",1
"3566",2
"3567",2
"3568",0
"3569",1
"3570",0
"3571",0
"3572",0
"3573",0
"3574",1
"3575",2
"3576",0
"3577",0
"3578",0
"3579",0
"3580",2
"3581",0
"3582",0
"3583",1
"3584",1
"3585",1
"3586",3
"3587",0
"3588",0
"3589",0
"3590",0
"3591",1
"3592",0
"3593",0
"3594",0
"3595",0
"3596",0
"3597",0
"3598",1
"3599",0
"3600",3
"3601",1
"3602",0
"3603",0
"3604",0
"3605",23
"3606",0
"3607",7
"3608",0
"3609",0
"3610",1
"3611",0
"3612",0
"3613",0
"3614",0
"3615",0
"3616",7
"3617",3
"3618",8
"3619",0
"3620",0
"3621",5
"3622",0
"3623",0
"3624",0
"3625",1
"3626",0
"3627",8
"3628",0
"3629",0
"3630",1
"3631",0
"3632",2
"3633",0
"3634",0
"3635",0
"3636",0
"3637",0
"3638",2
"3639",3
"3640",0
"3641",0
"3642",0
"3643",6
"3644",1
"3645",2
"3646",1
"3647",0
"3648",0
"3649",1
"3650",3
"3651",2
"3652",3
"3653",0
"3654",0
"3655",3
"3656",1
"3657",2
"3658",0
"3659",0
"3660",1
"3661",2
"3662",6
"3663",4
"3664",3
"3665",5
"3666",0
"3667",0
"3668",6
"3669",2
"3670",0
"3671",0
"3672",0
"3673",1
"3674",14
"3675",0
"3676",0
"3677",0
"3678",1
"3679",0
"3680",0
"3681",0
"3682",0
"3683",0
"3684",1
"3685",2
"3686",1
"3687",0
"3688",0
"3689",1
"3690",1
"3691",0
"3692",0
"3693",0
"3694",0
"3695",2
"3696",2
"3697",0
"3698",0
"3699",0
"3700",0
"3701",0
"3702",0
"3703",0
"3704",0
"3705",2
"3706",2
"3707",0
"3708",0
"3709",0
"3710",0
"3711",0
"3712",0
"3713",2
"3714",0
"3715",6
"3716",1
"3717",1
"3718",1
"3719",1
"3720",1
"3721",1
"3722",1
"3723",1
"3724",1
"3725",0
"3726",0
"3727",0
"3728",0
"3729",0
"3730",6
"3731",0
"3732",0
"3733",9
"3734",0
"3735",2
"3736",30
"3737",0
"3738",0
"3739",0
"3740",1
"3741",2
"3742",0
"3743",0
"3744",0
"3745",1
"3746",5
"3747",0
"3748",0
"3749",3
"3750",12
"3751",0
"3752",0
"3753",0
"3754",0
"3755",0
"3756",3
"3757",0
"3758",1
"3759",2
"3760",0
"3761",0
"3762",1
"3763",15
"3764",4
"3765",0
"3766",0
"3767",15
"3768",0
"3769",6
"3770",0
"3771",0
"3772",0
"3773",9
"3774",0
"3775",0
"3776",0
"3777",0
"3778",0
"3779",1
"3780",0
"3781",0
"3782",22
"3783",3
"3784",1
"3785",4
"3786",0
"3787",1
"3788",1
"3789",1
"3790",4
"3791",1
"3792",1
"3793",0
"3794",1
"3795",1
"3796",0
"3797",0
"3798",0
"3799",0
"3800",3
"3801",0
"3802",0
"3803",0
"3804",0
"3805",0
"3806",44
"3807",0
"3808",3
"3809",0
"3810",1
"3811",3
"3812",0
"3813",1
"3814",0
"3815",5
"3816",0
"3817",2
"3818",2
"3819",0
"3820",0
"3821",0
"3822",0
"3823",0
"3824",3
"3825",0
"3826",22
"3827",0
"3828",1
"3829",0
"3830",7
"3831",0
"3832",1
"3833",0
"3834",0
"3835",0
"3836",0
"3837",3
"3838",0
"3839",0
"3840",5
"3841",0
"3842",1
"3843",15
"3844",2
"3845",10
"3846",2
"3847",5
"3848",4
"3849",0
"3850",0
"3851",0
"3852",1
"3853",0
"3854",0
"3855",0
"3856",0
"3857",0
"3858",0
"3859",0
"3860",1
"3861",0
"3862",14
"3863",0
"3864",0
"3865",0
"3866",0
"3867",0
"3868",2
"3869",4
"3870",8
"3871",6
"3872",30
"3873",0
"3874",1
"3875",0
"3876",0
"3877",0
"3878",0
"3879",15
"3880",0
"3881",0
"3882",0
"3883",2
"3884",0
"3885",0
"3886",0
"3887",0
"3888",7
"3889",0
"3890",2
"3891",0
"3892",0
"3893",0
"3894",2
"3895",0
"3896",0
"3897",0
"3898",0
"3899",3
"3900",4
"3901",0
"3902",1
"3903",3
"3904",1
"3905",0
"3906",0
"3907",0
"3908",0
"3909",0
"3910",0
"3911",0
"3912",16
"3913",2
"3914",1
"3915",3
"3916",2
"3917",0
"3918",2
"3919",0
"3920",0
"3921",0
"3922",1
"3923",13
"3924",13
"3925",0
"3926",0
"3927",1
"3928",0
"3929",0
"3930",0
"3931",0
"3932",9
"3933",2
"3934",0
"3935",0
"3936",0
"3937",0
"3938",0
"3939",1
"3940",0
"3941",0
"3942",0
"3943",0
"3944",0
"3945",0
"3946",0
"3947",0
"3948",0
"3949",0
"3950",0
"3951",4
"3952",0
"3953",0
"3954",27
"3955",2
"3956",1
"3957",0
"3958",0
"3959",2
"3960",1
"3961",0
"3962",3
"3963",0
"3964",0
"3965",0
"3966",0
"3967",0
"3968",2
"3969",1
"3970",4
"3971",0
"3972",2
"3973",2
"3974",4
"3975",4
"3976",1
"3977",1
"3978",0
"3979",1
"3980",1
"3981",1
"3982",1
"3983",0
"3984",0
"3985",0
"3986",1
"3987",1
"3988",14
"3989",1
"3990",0
"3991",5
"3992",1
"3993",0
"3994",3
"3995",0
"3996",5
"3997",8
"3998",1
"3999",5
"4000",0
"4001",0
"4002",0
"4003",8
"4004",0
"4005",0
"4006",1
"4007",0
"4008",0
"4009",0
"4010",0
"4011",6
"4012",2
"4013",1
"4014",1
"4015",2
"4016",1
"4017",0
"4018",6
"4019",5
"4020",0
"4021",0
"4022",1
"4023",1
"4024",10
"4025",0
"4026",1
"4027",0
"4028",0
"4029",1
"4030",4
"4031",3
"4032",0
"4033",1
"4034",1
"4035",5
"4036",0
"4037",2
"4038",0
"4039",11
"4040",8
"4041",0
"4042",0
"4043",2
"4044",10
"4045",0
"4046",0
"4047",0
"4048",0
"4049",0
"4050",0
"4051",0
"4052",1
"4053",2
"4054",0
"4055",1
"4056",0
"4057",0
"4058",1
"4059",1
"4060",0
"4061",0
"4062",2
"4063",1
"4064",2
"4065",0
"4066",0
"4067",0
"4068",0
"4069",0
"4070",0
"4071",0
"4072",0
"4073",0
"4074",0
"4075",0
"4076",1
"4077",0
"4078",2
"4079",0
"4080",0
"4081",0
"4082",3
"4083",0
"4084",14
"4085",0
"4086",1
"4087",0
"4088",6
"4089",4
"4090",0
"4091",1
"4092",1
"4093",0
"4094",0
"4095",3
"4096",0
"4097",3
"4098",3
"4099",0
"4100",1
"4101",0
"4102",4
"4103",2
"4104",21
"4105",0
"4106",0
"4107",0
"4108",1
"4109",0
"4110",0
"4111",0
"4112",0
"4113",1
"4114",2
"4115",0
"4116",3
"4117",0
"4118",0
"4119",2
"4120",1
"4121",2
"4122",0
"4123",1
"4124",0
"4125",0
"4126",0
"4127",6
"4128",0
"4129",0
"4130",0
"4131",0
"4132",6
"4133",1
"4134",0
"4135",0
"4136",0
"4137",0
"4138",3
"4139",12
"4140",0
"4141",8
"4142",1
"4143",0
"4144",2
"4145",1
"4146",0
"4147",3
"4148",1
"4149",0
"4150",1
"4151",0
"4152",1
"4153",0
"4154",0
"4155",24
"4156",0
"4157",24
"4158",0
"4159",1
"4160",0
"4161",24
"4162",0
"4163",0
"4164",0
"4165",0
"4166",0
"4167",0
"4168",0
"4169",0
"4170",0
"4171",3
"4172",1
"4173",0
"4174",0
"4175",0
"4176",2
"4177",3
"4178",0
"4179",3
"4180",0
"4181",0
"4182",0
"4183",0
"4184",1
"4185",0
"4186",0
"4187",0
"4188",3
"4189",0
"4190",0
"4191",0
"4192",0
"4193",8
"4194",0
"4195",0
"4196",0
"4197",0
"4198",4
"4199",44
"4200",0
"4201",1
"4202",0
"4203",0
"4204",0
"4205",0
"4206",0
"4207",3
"4208",0
"4209",0
"4210",1
"4211",8
"4212",0
"4213",4
"4214",6
"4215",2
"4216",11
"4217",0
"4218",2
"4219",4
"4220",0
"4221",1
"4222",0
"4223",0
"4224",0
"4225",0
"4226",0
"4227",0
"4228",1
"4229",0
"4230",0
"4231",2
"4232",3
"4233",1
"4234",1
"4235",3
"4236",0
"4237",0
"4238",0
"4239",0
"4240",0
"4241",0
"4242",1
"4243",0
"4244",0
"4245",0
"4246",0
"4247",0
"4248",0
"4249",0
"4250",0
"4251",0
"4252",2
"4253",1
"4254",2
"4255",0
"4256",15
"4257",0
"4258",0
"4259",0
"4260",0
"4261",0
"4262",0
"4263",0
"4264",2
"4265",0
"4266",0
"4267",0
"4268",0
"4269",0
"4270",0
"4271",0
"4272",0
"4273",0
"4274",1
"4275",0
"4276",3
"4277",11
"4278",0
"4279",15
"4280",0
"4281",0
"4282",0
"4283",0
"4284",0
"4285",0
"4286",3
"4287",0
"4288",0
"4289",0
"4290",0
"4291",1
"4292",2
"4293",0
"4294",0
"4295",1
"4296",0
"4297",0
"4298",0
"4299",1
"4300",0
"4301",0
"4302",0
"4303",0
"4304",1
"4305",1
"4306",4
"4307",0
"4308",0
"4309",9
"4310",1
"4311",0
"4312",0
"4313",4
"4314",1
"4315",0
"4316",1
"4317",2
"4318",0
"4319",0
"4320",0
"4321",0
"4322",0
"4323",0
"4324",1
"4325",0
"4326",0
"4327",0
"4328",3
"4329",1
"4330",0
"4331",0
"4332",1
"4333",0
"4334",0
"4335",0
"4336",0
"4337",0
"4338",0
"4339",0
"4340",0
"4341",0
"4342",0
"4343",0
"4344",0
"4345",0
"4346",0
"4347",0
"4348",0
"4349",3
"4350",0
"4351",1
"4352",0
"4353",0
"4354",0
"4355",0
"4356",0
"4357",0
"4358",15
"4359",8
"4360",0
"4361",18
"4362",8
"4363",7
"4364",0
"4365",0
"4366",1
"4367",2
"4368",1
"4369",0
"4370",0
"4371",6
"4372",0
"4373",0
"4374",0
"4375",1
"4376",0
"4377",0
"4378",3
"4379",1
"4380",0
"4381",2
"4382",0
"4383",0
"4384",0
"4385",0
"4386",1
"4387",0
"4388",0
"4389",0
"4390",0
"4391",0
"4392",0
"4393",0
"4394",1
"4395",0
"4396",1
"4397",0
"4398",0
"4399",0
"4400",0
"4401",0
"4402",0
"4403",0
"4404",0
"4405",1
"4406",0
"4407",0
"4408",0
"4409",1
"4410",4
"4411",1
"4412",2
"4413",20
"4414",16
"4415",0
"4416",1
"4417",0
"4418",0
"4419",0
"4420",0
"4421",0
"4422",0
"4423",0
"4424",2
"4425",3
"4426",0
"4427",0
"4428",0
"4429",0
"4430",0
"4431",2
"4432",9
"4433",1
"4434",0
"4435",0
"4436",0
"4437",1
"4438",0
"4439",0
"4440",2
"4441",0
"4442",0
"4443",0
"4444",0
"4445",0
"4446",1
"4447",0
"4448",0
"4449",1
"4450",0
"4451",0
"4452",0
"4453",0
"4454",0
"4455",0
"4456",0
"4457",0
"4458",0
"4459",4
"4460",0
"4461",0
"4462",0
"4463",27
"4464",0
"4465",0
"4466",3
"4467",2
"4468",3
"4469",3
"4470",1
"4471",0
"4472",0
"4473",1
"4474",0
"4475",0
"4476",0
"4477",0
"4478",0
"4479",3
"4480",0
"4481",0
"4482",0
"4483",1
"4484",1
"4485",14
"4486",1
"4487",0
"4488",1
"4489",1
"4490",3
"4491",0
"4492",4
"4493",2
"4494",2
"4495",2
"4496",0
"4497",0
"4498",0
"4499",0
"4500",0
"4501",1
"4502",2
"4503",0
"4504",0
"4505",8
"4506",0
"4507",0
"4508",0
"4509",0
"4510",0
"4511",0
"4512",0
"4513",3
"4514",0
"4515",0
"4516",14
"4517",0
"4518",0
"4519",2
"4520",0
"4521",0
"4522",0
"4523",25
"4524",1
"4525",1
"4526",0
"4527",4
"4528",0
"4529",1
"4530",1
"4531",0
"4532",0
"4533",3
"4534",2
"4535",1
"4536",1
"4537",0
"4538",0
"4539",2
"4540",0
"4541",0
"4542",0
"4543",0
"4544",0
"4545",0
"4546",1
"4547",0
"4548",0
"4549",2
"4550",0
"4551",0
"4552",0
"4553",0
"4554",0
"4555",0
"4556",0
"4557",0
"4558",0
"4559",4
"4560",0
"4561",3
"4562",0
"4563",0
"4564",0
"4565",9
"4566",0
"4567",0
"4568",2
"4569",4
"4570",0
"4571",3
"4572",4
"4573",1
"4574",4
"4575",5
"4576",15
"4577",0
"4578",21
"4579",0
"4580",0
"4581",0
"4582",0
"4583",0
"4584",3
"4585",4
"4586",0
"4587",10
"4588",13
"4589",0
"4590",0
"4591",0
"4592",0
"4593",0
"4594",0
"4595",0
"4596",0
"4597",0
"4598",0
"4599",2
"4600",0
"4601",0
"4602",8
"4603",0
"4604",4
"4605",1
"4606",1
"4607",5
"4608",1
"4609",0
"4610",0
"4611",0
"4612",0
"4613",0
"4614",0
"4615",0
"4616",0
"4617",0
"4618",0
"4619",2
"4620",1
"4621",14
"4622",2
"4623",0
"4624",0
"4625",27
"4626",3
"4627",5
"4628",1
"4629",1
"4630",7
"4631",1
"4632",0
"4633",0
"4634",0
"4635",0
"4636",0
"4637",0
"4638",0
"4639",0
"4640",0
"4641",0
"4642",0
"4643",0
"4644",2
"4645",29
"4646",0
"4647",29
"4648",0
"4649",3
"4650",42
"4651",0
"4652",2
"4653",0
"4654",0
"4655",0
"4656",0
"4657",0
"4658",0
"4659",0
"4660",5
"4661",0
"4662",2
"4663",0
"4664",0
"4665",0
"4666",0
"4667",0
"4668",0
"4669",15
"4670",3
"4671",1
"4672",11
"4673",15
"4674",1
"4675",3
"4676",0
"4677",5
"4678",0
"4679",0
"4680",0
"4681",1
"4682",0
"4683",0
"4684",0
"4685",1
"4686",2
"4687",24
"4688",24
"4689",0
"4690",0
"4691",0
"4692",0
"4693",0
"4694",0
"4695",11
"4696",4
"4697",0
"4698",1
"4699",17
"4700",0
"4701",1
"4702",0
"4703",0
"4704",0
"4705",1
"4706",0
"4707",0
"4708",0
"4709",0
"4710",0
"4711",0
"4712",0
"4713",0
"4714",1
"4715",8
"4716",0
"4717",0
"4718",1
"4719",1
"4720",0
"4721",10
"4722",0
"4723",0
"4724",1
"4725",4
"4726",0
"4727",1
"4728",37
"4729",0
"4730",23
"4731",0
"4732",0
"4733",0
"4734",1
"4735",6
"4736",0
"4737",1
"4738",0
"4739",0
"4740",0
"4741",1
"4742",0
"4743",0
"4744",1
"4745",0
"4746",4
"4747",0
"4748",1
"4749",0
"4750",0
"4751",1
"4752",0
"4753",0
"4754",0
"4755",0
"4756",0
"4757",0
"4758",0
"4759",8
"4760",2
"4761",2
"4762",1
"4763",0
"4764",0
"4765",0
"4766",8
"4767",0
"4768",1
"4769",0
"4770",0
"4771",0
"4772",3
"4773",0
"4774",0
"4775",0
"4776",11
"4777",0
"4778",0
"4779",0
"4780",0
"4781",0
"4782",0
"4783",0
"4784",2
"4785",1
"4786",0
"4787",0
"4788",0
"4789",1
"4790",9
"4791",3
"4792",0
"4793",0
"4794",0
"4795",0
"4796",0
"4797",0
"4798",0
"4799",2
"4800",5
"4801",11
"4802",0
"4803",20
"4804",1
"4805",0
"4806",0
"4807",1
"4808",2
"4809",7
"4810",9
"4811",0
"4812",0
"4813",16
"4814",2
"4815",0
"4816",0
"4817",5
"4818",0
"4819",1
"4820",0
"4821",0
"4822",0
"4823",0
"4824",0
"4825",2
"4826",9
"4827",0
