"","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","IEM1"
"FT00001",6937.4366,2128.728398,8145.39437,1734.391275,5620.739385,19643.40628,13580.75623,18323.85778,771.2267661,6205.378445,7489.279033
"FT00002",5407.428353,8199.630598,4603.056847,8422.088393,11010.13066,9636.842668,10557.80178,5424.97249,5178.752963,12136.48537,7883.537032
"FT00003",3969.520682,2248.269268,20078.4749,5487.813846,854.5131239,2906.222721,13805.09853,4047.920939,16701.28814,10515.08077,5626.138483
"FT00004",2585715.082,2307459.306,2776851.636,7139586.503,3249819.838,1819326.78,2226359.062,3263769.348,3909839.575,3400877.267,2916572.298
"FT00005",624242.5487,522516.9432,578280.2811,1171551.712,590361.1718,387191.6772,484965.3937,623309.2186,798809.7881,763587.7036,606523.0111
"FT00006",78390.63805,86365.01598,80883.79321,76110.02678,67365.58839,108263.9351,71632.64795,68602.55919,108251.3124,83026.04643,90600.04091
"FT00007",30044.44668,25998.92796,33949.77615,82159.71631,38084.85902,20259.98765,26225.2242,38270.93717,46517.22491,41202.07436,34753.0285
"FT00008",76701.52133,52867.89459,41558.75051,46430.04254,49664.12389,46111.77528,41667.10591,51816.95049,104600.377,54470.65457,46507.4878
"FT00009",58436.21244,65647.68015,63962.39173,66050.88462,71362.60903,70559.76018,61986.26089,74914.63927,86848.35567,75824.62693,56849.77827
"FT00010",64260.08677,62070.33873,294636.8688,72167.94325,66867.63589,64220.30629,61695.28812,347681.2515,67768.53043,78599.22114,64655.67119
"FT00011",49239.71877,59231.97074,42240.49435,59037.8207,114633.4962,52658.65019,90999.4225,32741.63159,52176.30892,72499.77968,58366.70885
"FT00012",189152.0587,125667.3537,97550.29004,128302.126,230838.5644,208686.1636,221831.9548,325002.9083,121390.3259,201465.8578,109630.9043
"FT00013",313184.9289,200441.6901,199391.724,344956.1828,202344.0033,351023.1719,182635.9454,240745.574,361671.8729,279819.3486,340094.7313
"FT00014",32763.19431,60648.83429,44737.3196,50389.27891,62191.45995,54593.98039,55251.19571,47434.08719,36168.14167,57713.45345,59379.8621
"FT00015",105269.3656,117650.3529,112610.0685,130459.1067,117203.048,120654.7587,113698.1339,138097.4337,128173.5362,179296.763,136045.4464
"FT00016",74550.50562,80644.79416,87085.17495,130585.1071,95006.6771,106345.3355,87794.61458,143639.0222,121275.7753,156747.9455,115771.11
"FT00017",199762.3247,203641.2327,88732.49234,191261.7088,172072.716,203428.0706,211488.0295,405358.6276,167249.0357,210687.5252,204743.237
"FT00018",211979.4544,250244.2225,133857.6564,99949.35592,148540.4005,250709.0531,166324.2089,553251.5732,276601.1292,133943.068,106514.6591
"FT00019",88748.17414,96898.47443,76887.90932,95427.20942,70351.48638,74348.60895,90236.82836,72046.74951,71125.70969,61812.78056,65230.92018
"FT00020",36308.5788,9965.044407,13016.08558,36335.38801,8847.363914,13354.80937,12031.78334,11081.52829,10321.68569,7160.154619,13921.3096
"FT00021",33361.44747,46362.71494,41854.11674,31658.37707,43784.78344,31244.22891,46037.58741,62185.63214,31539.77995,31277.28641,38266.59213
"FT00022",9683.702854,8643.695747,5821.54305,15811.65974,2582.239813,2404.706224,22980.00628,738.9688205,4120.907045,1290.792486,48568.27986
"FT00023",88385.19969,88323.96056,116913.6831,57422.56657,108180.8462,145686.5758,110264.5723,129413.4647,155418.3808,87375.49705,112739.866
"FT00024",16283.81755,18824.10939,21604.12062,14390.90328,21054.60566,23878.37894,21139.33658,21141.52833,20282.41141,19925.20801,21472.74749
"FT00025",20543.07079,34274.10492,19436.09868,13050.42553,36199.8785,20543.05846,19484.79585,25284.09366,34799.46446,20088.69487,16583.18113
"FT00026",7189.469097,7044.045549,7465.286527,2302.489125,7130.851281,12781.00917,10943.07204,2064.745122,17307.84785,5540.456654,4090.820372
"FT00027",660.8115028,1928.451661,2307.467588,NA,16060.33812,14822.30104,8501.775372,6599.369601,15390.61871,10739.59451,13117.53926
"FT00028",NA,117.5785747,513.211926,315.7786755,806.7189108,769.9149364,NA,618.7688949,NA,NA,2672.32745
"FT00029",6521.292089,7165.895181,4827.229958,6956.204248,3280.1572,6283.105932,5371.138654,5654.723075,3807.462892,8586.58281,7299.912971
"FT00030",51402.96614,51165.65135,60694.25795,37800.34312,45135.14263,100853.6037,41572.29175,41349.0407,46393.65983,54938.64444,41792.30659
"FT00031",2757.553816,4125.741035,3674.194417,2443.316852,567.8830745,4682.154586,5855.981763,4874.973568,4647.195582,4062.170183,3301.080105
"FT00032",299444.6772,205433.0002,329281.5424,135588.907,1161527.255,731637.4502,577897.3477,395092.8702,281339.4017,375896.7504,468847.6044
"FT00033",132266.9127,149475.091,184113.7755,173875.7064,117164.3951,194275.0735,241641.279,154661.1901,166380.2706,166420.3807,133278.3837
"FT00034",120228.9994,55613.86206,96240.53731,66583.44277,60333.22936,76999.20682,212690.7149,109788.71,86826.44122,47419.18241,49187.90744
"FT00035",48794.87359,75105.8757,54661.28802,45444.54241,66531.26963,47238.2243,52938.46986,53600.3022,66555.36694,41571.66729,39351.82128
"FT00036",9487.639664,4570.824542,9977.028937,3294.996182,15883.49098,21452.63811,19788.61337,13695.75038,8707.191734,11887.53447,15335.6675
"FT00037",15111.42365,21832.77113,19372.91106,11062.23054,21933.88421,26772.90001,21789.72971,16966.47461,19994.02049,18818.74178,27717.39625
"FT00038",2825.22477,3883.819361,3939.223925,6305.711461,6032.969276,4056.424309,5942.792144,4860.861523,4474.903646,4478.562138,2458.571816
"FT00039",103215.1043,28223.04352,35420.27129,39552.19848,51430.40916,41810.58048,64251.82407,27486.93768,38521.32097,46148.40353,38262.09942
"FT00040",31388.18579,28757.63046,36048.90909,17096.04928,11888.71923,5341.218195,50361.83134,12229.3758,14079.3386,16087.35543,48070.66059
"FT00041",3103.321454,2871.129571,4658.868177,2702.102815,1613.401231,3153.546278,3362.516245,5000.517762,2543.666194,3107.056125,8644.860638
"FT00042",24288.41076,24066.20529,23825.71445,26027.4641,16598.43027,22076.94817,23709.64613,20220.71914,17364.20355,16366.60183,33738.19696
"FT00043",68292.32849,84864.27205,66209.54809,57111.97194,71628.22135,54261.88559,65928.42597,67690.82003,50195.12294,51905.44204,107704.0737
"FT00044",5005.763282,2861.251878,2916.252466,1253.967735,4249.605819,10716.92495,5575.237296,13479.32831,936.9652816,5411.118426,5556.352291
"FT00045",3792.152948,2640.123581,3041.440409,1724.322256,4526.781095,4841.317314,4080.549992,4030.923464,3639.950147,3186.341403,4001.895908
"FT00046",25032.85911,23042.12077,22574.68843,27756.92946,18553.30215,24884.09898,30800.95115,25669.11141,19722.82506,24810.62199,10591.52935
"FT00047",4170.503831,33284.86466,15093.54843,5304.521283,4331.854085,3870.347359,106291.7799,452.4641188,17526.37892,2416.282808,7436.286312
"FT00048",9456.286693,7240.936395,5014.318669,469.3053975,4801.816761,9435.712876,19162.73799,213.1162404,4168.279246,80.74893819,13119.33532
"FT00049",35850.27136,28206.81899,48636.66967,46002.00597,39996.44813,36493.61067,60000.26924,40654.77727,33446.76612,36287.27058,198352.6032
"FT00050",15314.04193,7234.012445,18596.47822,12258.51459,12750.23809,8377.322463,14954.94923,13799.45478,8426.226418,19855.05532,90391.11985
"FT00051",52143.67114,46252.77425,53272.01386,67565.26591,84942.37819,68269.55931,62052.76296,65344.90282,67233.91298,57818.08501,92902.50878
"FT00052",71742.10815,57144.15671,284013.5101,94248.16054,45568.20698,38774.06017,494420.0336,85533.03157,213161.672,148032.3836,113532.5334
"FT00053",709405.6851,498357.7174,169325.5884,37763.44457,210701.2895,435891.1619,1274078.752,15077.766,279414.8237,5958.747073,940557.2284
"FT00054",122324.8867,48559.89807,99621.2787,23941.88328,34550.33904,83874.40167,154951.0643,19558.76644,153744.7059,27816.97744,96335.24326
"FT00055",21860.12424,38298.66536,30293.57795,24570.15889,26824.64023,30959.76243,38161.47267,24160.97073,36666.2526,33369.0942,29043.073
"FT00056",43455.76091,52809.08133,53332.01461,60789.51334,57692.28988,72970.43721,84056.34468,56125.68005,83025.73527,56822.91797,57384.3397
"FT00057",47888.31988,50657.70105,57643.93936,57674.77349,47558.07009,62948.85622,78502.98881,60564.56737,67398.18647,62884.79942,61233.05874
"FT00058",22915.40122,24700.78831,34008.48841,30989.38466,35051.77484,37301.34747,48989.07719,32265.2584,47705.7747,34679.7264,33333.48513
"FT00059",14457.41712,19113.25173,20689.87326,22690.96316,19177.71303,26111.20926,29430.53333,19268.32878,28500.9713,19831.25183,22512.90485
"FT00060",14924.26811,18005.48232,17315.88928,17895.46312,14130.11376,21425.78987,27607.0393,12189.5924,20675.21262,14928.30575,20754.72051
"FT00061",16332.12039,9094.884537,17408.09763,13347.25509,21710.13575,32351.17896,27484.87895,18990.76905,26679.71739,22259.61142,37894.55956
"FT00062",66263.7394,83134.89238,91261.34438,89784.53241,85067.7998,104193.8162,116530.9174,65478.75732,106105.091,76932.94072,80195.13272
"FT00063",17345.50309,19101.58205,22607.37937,24634.32177,19376.04688,23283.53887,28502.59492,17624.57483,31358.09549,21994.34149,22998.83601
"FT00064",24179.92911,25226.73864,25543.19895,29648.08244,28402.96623,35188.29729,43920.05933,26854.91722,40617.09608,32108.5413,28277.34374
"FT00065",36864.08684,27472.9809,44735.54437,46067.25517,59611.11529,41573.03233,63557.55845,44234.77009,39876.69465,42321.16446,167201.6935
"FT00066",1382.435461,1415.455167,692.8530196,522.357275,7346.730108,19119.07152,1399.683207,16975.59745,1307.151365,5331.281688,18566.08297
"FT00067",10340.15773,6179.375544,1119.804693,12162.34794,2009.90358,2768.66022,2416.267808,1221.255958,4458.230188,5163.092839,38055.32557
"FT00068",43783.59199,18656.94764,35761.19346,4817.448867,10666.08915,28004.27196,28441.6647,2670.144605,34770.19077,6517.505295,34755.64927
"FT00069",100982.7421,74785.24613,43253.45882,6239.597467,43856.70932,69277.56901,183860.636,3077.246696,41638.70682,519.7963859,126600.1601
"FT00070",8650.828725,9793.72703,9545.398322,8470.711657,10147.89196,11455.56762,9995.095384,10750.27795,9181.721972,9807.574081,9773.076318
"FT00071",30381.82383,24180.19354,10691.83597,2050.002371,10184.75498,19539.67988,58843.6894,937.5411034,10058.58006,NA,46479.14917
"FT00072",93679.23825,98655.57547,95746.39581,87876.86122,102946.3622,104518.5486,88840.79169,101520.131,90998.47273,101794.9589,103851.0451
"FT00073",17907.56425,10770.5879,7456.307517,11822.24822,16233.70939,13468.97325,16354.88363,20346.5798,12279.38026,11735.56022,14544.78479
"FT00074",4836.597129,5596.479436,4892.327627,4965.987605,5097.519811,5210.669063,5107.018523,5742.906121,4525.844727,4720.233992,4020.842561
"FT00075",8537.617296,5780.765932,10449.71315,8102.550571,9805.072118,13166.38604,10276.26921,12636.10611,10596.82817,11750.60091,11958.97568
"FT00076",22050.82657,15661.71273,10398.24559,18229.54955,28544.37004,23967.80488,28144.73847,34534.02083,15107.68039,16136.30203,11755.62372
"FT00077",18017.56739,15232.05762,13700.82191,16434.47937,11486.95273,14916.95319,17577.43275,14386.86014,15802.59362,10304.22042,12540.864
"FT00078",26232.85195,22881.76868,19584.31686,48356.4337,26217.70178,37533.04424,52839.11114,61850.78334,16826.53104,25841.30136,27816.28312
"FT00079",19303.7245,17994.25235,23655.0349,7902.643696,8678.319405,25397.02561,30902.91072,41664.91013,26657.36366,12443.16509,5450.734035
"FT00080",16738.59649,23073.13739,13238.22191,14618.15978,18223.4149,18949.88175,24035.04767,20620.13439,17841.2561,11945.52095,17560.11515
"FT00081",17709.28726,22779.01015,13930.90961,9750.407684,12852.96988,19138.51401,41449.77543,31098.2906,26093.97002,9036.950028,6871.68003
"FT00082",9069.087423,11854.23863,9959.38848,12708.05338,13805.14551,11567.556,14482.0275,12151.4264,13732.30928,16775.11531,14059.00313
"FT00083",12271.59189,13764.42877,14160.52724,13273.78027,12897.54824,13308.13319,14281.83644,13445.72857,14498.06096,14826.30004,13158.22
"FT00084",12278.958,12313.68898,15576.17899,15852.52881,13166.34331,13297.127,17355.88591,16431.74846,15358.51272,17213.49527,17131.6041
"FT00085",234118.6383,248637.4561,245112.9041,305174.4397,247992.9849,254317.2159,270338.1192,203124.2394,214434.8789,264471.4667,305104.8972
"FT00086",614193.6557,634850.0004,877042.9466,1685535.718,1239015.013,851138.5284,1033822.267,634559.8406,697146.9914,897206.3419,1605159.84
"FT00087",1422.328419,1049.017229,2111.853737,NA,551.2700207,1898.084926,764.0630547,977.0929661,642.9039791,1027.820409,2186.384436
"FT00088",108222.82,39702.15983,107395.0349,53198.95212,73967.96847,151715.3108,176884.058,50411.61479,69878.48063,46469.10439,44125.83087
"FT00089",134255.9763,24882.49434,114632.4382,36718.93329,27234.90513,62264.84116,44044.73314,26722.15107,54545.41163,40068.05785,32418.49566
"FT00090",24051.04979,27605.04636,26421.6856,10609.55313,29151.99755,30875.3793,30577.94483,49352.68825,24053.37508,19652.33512,22742.72419
"FT00091",59829.24439,64638.56107,49193.62309,59634.3755,38685.73917,46812.42469,41506.24409,29012.97255,27087.10688,13566.58218,46932.17528
"FT00092",22713.90054,26600.21888,32104.64247,63981.70933,46968.74768,33290.61174,40981.34799,24659.45183,26436.42133,31411.56575,58936.77219
"FT00093",20344.05646,18704.62136,41871.47683,22162.95114,23123.2572,21833.70971,24832.22095,25436.74256,11391.38358,17271.5853,22350.36591
"FT00094",110152.6894,96345.6296,195133.3537,93110.64525,111031.8468,173571.3192,179102.84,116702.2216,205608.011,83490.69145,95204.87223
"FT00095",166388.0277,177740.6367,184337.2776,202011.3716,221091.9294,130293.337,216140.389,179761.6039,293614.7278,135142.4001,249471.354
"FT00096",4939.662,844.8561903,3669.553374,1456.77092,2047.132881,7211.241304,7546.239788,668.5390446,3344.249614,1005.855022,1874.52579
"FT00097",4211.430872,6233.787135,7897.688373,4943.553671,4019.080261,11534.7002,5435.323533,6225.280749,7245.191691,10002.78817,4372.363954
"FT00098",1207.177697,1185.472674,1971.036712,5937.116768,1036.400154,1515.483406,1787.577689,634.4737428,4577.545512,2664.29808,8965.576259
"FT00099",7263.69217,3665.172349,3026.610053,132.8124763,2088.287654,204.5512267,3906.163076,449.0598627,387.6535301,1778.488541,6344.365961
"FT00100",26959512.31,25417208.27,26334033.01,20886714.1,21927672.81,25324713.99,25251607.83,24927874.55,22083627.4,23684750.28,21268704.82
"FT00101",272586.1612,237684.6656,227514.0157,290592.6896,175339.533,217558.9115,256463.6729,246354.4559,209623.5875,184292.0095,204057.7561
"FT00102",466257.1003,533685.5657,453701.7705,522945.9088,523694.2067,485189.7432,476789.1046,403334.094,464302.3827,438743.8636,506008.5229
"FT00103",557851.2249,587765.8534,457480.3942,607502.0144,573317.3525,598341.9746,561315.6444,503956.7584,542679.7921,438240.4824,569267.9735
"FT00104",571891.9953,603706.4949,593224.4845,651615.5418,642899.2232,687051.3112,793531.1039,676297.7209,1319836.081,646744.3885,528142.4467
"FT00105",1447218.267,1133520.005,1147060.717,1405606.656,1103414.089,767447.6484,1846208.439,1213511.945,752124.8679,1331900.636,765827.9823
"FT00106",1460305.074,466852.5906,493795.0455,489325.6064,506325.9909,490422.2371,477230.6816,454655.0169,982884.3011,504472.5136,469484.6185
"FT00107",909571.0454,684704.387,671019.1032,1043051.746,736728.0377,587775.7578,878904.6636,790206.7829,689293.3677,897220.9585,938699.3798
"FT00108",6033.222909,5627.387463,6235.879646,4671.776147,2677.297606,3615.931665,5442.912859,4092.229895,8621.674966,4786.090697,6532.276158
"FT00109",1222632.539,1394016.368,1386228.332,1518809.785,1386865.164,1887702.177,1557390.742,1640264.127,1341371.506,1721071.634,1661245.453
"FT00110",4827.163396,5291.969463,3763.613388,2536.110261,3621.188708,3102.209569,3884.062796,4766.33775,2959.375373,4468.366964,4653.422396
"FT00111",1768431.993,1771268.809,1465610.034,1562512.75,1399310.373,1723097.959,1785319.152,1319261.378,1358775.056,1796423.777,1774189.012
"FT00112",415965.9368,469708.9929,233010.1564,445348.3521,302220.639,442614.3544,458915.7839,310431.4747,303199.5165,483941.323,475653.1764
"FT00113",341355.2061,352544.8061,290303.8448,315956.0294,276071.0456,348711.5541,353437.8408,261214.5246,264319.2394,359874.6796,353127.5595
"FT00114",10681.77097,9892.658364,8670.573777,10158.88342,11494.90195,9538.174354,11548.44421,9940.616824,9796.636762,9845.397847,7617.456042
"FT00115",7663.644552,8278.596846,9073.216641,5362.391395,9071.072195,12210.44954,8955.936929,11520.29029,11503.72817,8413.278179,10692.21311
"FT00116",103861.129,72985.21998,49386.39579,26135.45912,98892.32133,79688.9325,114362.2495,70182.10606,136394.3289,33853.53941,125971.0807
"FT00117",81012.8281,94278.8831,55288.32637,94232.03266,53225.82347,93221.99077,100284.2661,57169.72524,57642.19769,102544.6676,96120.99409
"FT00118",9057.257373,6994.259504,18733.04173,9373.885398,13175.44874,28571.34122,17483.59675,23013.482,30267.88532,15040.40165,11508.16678
"FT00119",10816.82624,12752.74533,9980.623474,8615.184671,8069.59931,10419.58989,10816.39539,8784.915701,8765.437935,10928.7146,11297.54133
"FT00120",64804.73665,66948.96988,48015.77963,74294.89748,101641.4481,81390.42298,89663.04271,45345.53524,40672.00833,101348.5249,63811.34377
"FT00121",25328.24441,16006.21634,23949.97321,6050.84824,39404.47364,17470.96608,12742.87401,11697.90267,8483.03688,7698.506793,17724.35007
"FT00122",7017.901518,4326.868608,3673.784073,653.8076377,6130.102235,5353.601465,6570.001646,4121.153848,8678.553279,2416.790616,8137.905237
"FT00123",3524692.348,4274843.312,3620703.477,8353874.88,4602443.131,8777798.76,7555712.504,3728110.41,3766781.139,8567673.092,4271176.893
"FT00124",2152892.151,2111434.967,2071974.519,2205908.067,2139968.975,2187294.875,1476156.507,1768964.915,2093875.174,1432664.819,2075637.941
"FT00125",2058502.73,1939438.853,1562099.887,1467855.875,2411825.665,1820294.624,1030851.761,1867567.896,1830791.627,1678077.416,2200437.39
"FT00126",4421.079552,12503.97884,4722.885229,6553.271927,23411.04044,15839.05569,13775.06813,NA,17503.00594,12134.71612,15851.29114
"FT00127",2905.658361,14544.82866,15079.87671,13517.01499,8198.694756,8407.140259,7736.79778,3739.848513,11067.87975,13916.0351,9356.084168
"FT00128",2404.606927,2017.904998,2816.100431,3157.881163,3299.933038,3333.093822,3955.912437,4265.796727,3221.723636,4381.483813,6336.290311
"FT00129",28522.96633,4271.185103,305118.9586,275657.4598,140.7984988,862.1578197,2235.599241,10730.4957,205683.2083,1937.252265,244970.5468
"FT00130",27229.14818,33628.17303,23384.59411,35307.21475,27213.32871,30238.54375,28944.22437,28716.57067,23292.29635,37170.83862,28415.47845
"FT00131",346385.5616,220550.0092,1533095.75,389322.5493,150006.3353,204344.2129,848960.295,380307.394,1094257.899,743238.4081,501267.4313
"FT00132",11695.46199,13306.01246,9467.739266,11738.00358,9335.976692,12949.63968,11430.92976,13450.42666,11902.98919,12639.53039,14644.76417
"FT00133",2087.44016,3962.171207,3597.386082,8162.002517,125.5253547,NA,419.5955277,172.1455979,8675.373827,7438.131437,10988.88534
"FT00134",9359.98408,8522.974455,11719.4375,8959.881254,9754.169111,9661.818289,10671.14902,9121.234281,12378.28547,9272.39632,13301.63001
"FT00135",15095.23093,13403.50969,11068.04054,10642.89161,12986.04965,13724.94554,14939.40159,13649.26256,11939.78187,13586.22755,17456.50032
"FT00136",12368.53541,14514.26941,13720.9592,15016.62211,14762.16927,14141.01987,13016.3697,15986.40979,14882.81158,14761.43813,13454.48775
"FT00137",6168.584286,7023.768453,5273.894965,7810.827797,5777.545929,8067.253959,5694.000545,7416.001056,7380.669861,7537.463203,8361.102701
"FT00138",6552.171193,8297.495805,9713.70672,8566.989715,6759.38992,6876.044697,8099.923162,9862.20996,11380.49535,8431.636901,10273.82109
"FT00139",6235.068902,8540.104189,6355.807476,7282.450572,6046.923775,9544.122074,8085.570452,8139.068989,9329.072524,7915.32049,12516.85514
"FT00140",6723.002881,9437.256528,8401.39395,7147.030788,7351.400643,8918.764791,7448.763474,8624.59788,8478.828767,8662.554723,10345.57989
"FT00141",5672.348948,5263.958291,6700.372071,4720.57044,6739.4932,7421.38813,7313.735152,5651.333765,5916.792278,7406.946402,8928.746207
"FT00142",12044.44545,12758.17769,11202.53453,12215.01416,10690.27902,13926.8182,12204.36719,14100.09911,14550.02836,13462.06466,13463.20274
"FT00143",5695.875475,5354.575423,5376.111378,5877.826135,5012.775199,4081.06419,5498.164205,6959.92298,5580.143839,4742.534362,9974.941417
"FT00144",20979.38069,12518.31221,98112.08035,26197.41872,6943.256574,12927.3518,54325.97442,26702.75076,64634.45939,47283.87867,30748.78868
"FT00145",756.9795038,NA,18433.93286,14974.46855,NA,NA,NA,NA,12040.94008,NA,13904.83844
"FT00146",4928423.41,2608483.272,2660130.39,2444211.319,2923747.047,2429601.258,4688523.479,2413673.242,2395422.729,5433974.776,2659227.034
"FT00147",1072436.521,1287963.957,1345392.536,1344610.814,1394896.264,1405822.109,823273.8817,1133444.658,1348202.037,1453553.936,1316227.843
"FT00148",1138050.724,1233173.414,1237417.35,835323.3179,1538952.891,1454369.333,547587.2885,1246141.955,1184046.29,1213619.783,1362213.651
"FT00149",1446.540127,3522.487492,946.1059174,NA,502.1190076,1501.369874,3321.293171,597.4241202,1056.146109,550.9495153,3039.105903
"FT00150",151593.9461,160335.7714,155362.9301,136195.4226,145878.5877,226684.8425,141662.9434,157353.3962,237766.227,184832.0216,174602.9043
"FT00151",351132.8368,427766.8243,435832.5926,877867.0909,476870.7627,404127.493,782786.5267,420183.4308,394181.6642,896919.4772,453343.5123
"FT00152",211767.9234,203768.8181,211953.2946,229396.4134,224416.5882,233373.2492,151669.9974,180484.6913,213062.4692,186457.9865,210396.5089
"FT00153",166039.7354,131492.4588,77390.33204,91668.49499,79701.15973,172647.184,101390.0362,131368.3755,167158.9991,176723.5637,8256326.882
"FT00154",228598.8753,224042.7801,187059.4134,139181.3435,253622.9758,254268.5141,125341.3312,193081.4606,194224.635,200094.8449,223658.6249
"FT00155",90988.563,91190.39662,77945.95682,89836.52539,86217.10621,173050.7309,119718.8812,152781.4817,160439.8383,194208.3529,176413.4268
"FT00156",469105.9709,654049.7776,733778.8404,49581.35678,749975.334,618939.9295,392280.9695,436368.97,244480.4279,513938.518,1454868.075
"FT00157",173596.52,432568.6331,448775.0425,459641.3075,491373.67,383509.4169,230253.0333,231902.5246,103476.7587,233639.8839,566734.1539
"FT00158",205219.4398,632445.7693,477261.4643,1087383.796,712299.0397,335078.6653,290155.6839,218600.9199,NA,264455.3624,380370.2855
"FT00159",106879.1924,188717.1132,147336.3191,46869.26077,52145.43075,NA,NA,NA,NA,NA,328904.2812
"FT00160",64757.78869,36087.0503,75148.30748,77287.35011,78427.23462,42038.54342,45888.42546,37799.10178,NA,NA,55275.90534
"FT00161",115672.4743,203734.105,168834.3746,199192.4722,179650.1919,75654.68313,43413.54359,83105.08645,27579.36489,22868.08514,224556.5929
"FT00162",59864.8309,220200.5806,258588.9127,260916.0114,375472.34,312685.5484,282503.5382,147209.6434,NA,190670.3987,417376.6122
"FT00163",56394.01074,106453.9894,119796.6826,117720.7805,151228.2882,124364.3206,45455.28059,45199.26105,NA,96412.7325,149907.3321
"FT00164",6267.035705,2923.435226,10306.93907,1113.461993,4281.706966,12605.27252,14307.4468,3870.72498,12562.4021,5457.576076,5004.896411
"FT00165",9825.356251,11257.53285,24196.13454,15555.99956,30819.07737,12164.55851,41958.53124,14470.47997,17244.94329,9711.931321,8099.909069
"FT00166",21992.14468,26689.04432,42928.65695,42267.34433,61094.38611,61581.20691,46460.95028,26534.23884,42334.71744,27135.59008,20829.15433
"FT00167",11422.03442,11996.02748,20434.11077,9006.909932,42170.21403,12639.98975,11699.56679,21678.42666,9622.511056,34105.35821,42847.02843
"FT00168",28414.46368,35895.37622,43923.04325,46477.05873,44630.09605,51811.09422,55535.8246,40563.03924,60874.62327,39285.73227,33789.55768
"FT00169",13982.81708,22043.60176,24944.49238,22209.80459,32426.07928,26382.26733,36552.71347,20673.84902,30533.92801,21575.35389,24849.52902
"FT00170",30177.58954,37254.1745,37975.96689,40048.20861,43037.62293,44440.94116,51988.37415,36369.76282,51918.91858,40717.32809,34815.65527
"FT00171",37285.97075,11805.84267,77208.19836,7862.96153,10106.11306,25791.43686,57007.98517,12826.8166,35028.2699,13990.21313,16270.6218
"FT00172",13494.57401,8472.360504,18888.69356,4199.547758,2863.187999,7901.681863,17512.89956,14188.46342,10639.42092,4343.9244,3491.119837
"FT00173",89660.0471,102758.454,87700.01,103997.4804,102813.0026,98289.7606,72407.96944,83400.15626,98147.35715,104077.0175,148232.4709
"FT00174",128299.5987,133758.9834,128611.1974,129501.5368,130195.0891,115386.4809,128121.7786,105877.062,110528.9759,107918.7294,146409.3131
"FT00175",7398.765038,9959.626573,11281.85535,10413.30654,13355.93074,12162.13191,13764.63335,11831.44768,13299.23989,12800.90778,16157.51005
"FT00176",59155.47569,55575.33042,50983.68578,55138.63239,73600.58818,59870.12341,61029.56817,61787.43533,57678.92566,65009.77338,71280.55831
"FT00177",3379.03046,3336.060611,3372.832457,592.2386746,5709.434651,3207.718019,1938.525456,4781.306691,4333.899865,2625.609275,3598.154987
"FT00178",372142.8725,377206.926,360645.1155,368428.9455,747197.0008,279834.7383,282457.3287,295115.076,327819.6463,303511.5561,2311298.56
"FT00179",16616.78767,16421.70534,14476.91468,16918.39414,10858.4754,14577.51127,15314.15198,9287.523775,9564.551548,10951.70656,21584.35624
"FT00180",400194.9144,324021.8976,397204.8546,288438.9259,361941.3333,270072.0927,279712.2485,203024.7008,182361.6744,230211.2272,267091.6381
"FT00181",42450.19793,44524.42098,42403.54224,42489.08626,40170.84875,40884.04403,41931.39459,40914.89376,44102.59317,39562.69072,38128.9982
"FT00182",19711.95499,18461.75201,19164.06647,18162.47743,20080.67062,18879.36359,17921.26468,16132.42693,18778.10115,18303.90767,18593.18415
"FT00183",21596.61909,22526.22395,20728.09265,18798.22624,16192.14658,18434.34636,16778.31525,18521.6555,27480.0431,16229.17998,19803.14854
"FT00184",39198.42318,33265.91452,32316.7041,48167.12268,24039.68165,29851.01776,38391.91596,33140.23868,31250.31687,26881.4893,27930.76178
"FT00185",28647.2189,28409.1132,22792.19851,43940.79807,35293.00529,49169.38798,58122.89776,77464.14367,12763.36089,33430.09688,38729.76183
"FT00186",286873.7202,160868.1038,359307.7362,118942.9387,516175.0783,813787.0415,702403.6821,782843.8488,94609.20594,284960.9976,523076.196
"FT00187",193331.6824,233339.5438,129176.2473,111921.3168,199501.8639,149389.0497,217312.5069,273150.5084,187147.5437,116455.3147,132162.6146
"FT00188",11791.88823,891.7762883,16367.84008,4491.871763,12413.34978,24033.49054,39338.04231,44064.3982,29866.8995,27786.04235,22777.05241
"FT00189",146021.7277,116419.0284,214731.1376,182253.8702,196212.4089,150721.5842,145898.876,101117.5086,92239.70731,79961.54239,105867.7083
"FT00190",16560.57222,37650.39813,23526.31263,22412.95502,35823.43,36715.40143,41723.10415,37186.64073,35619.69819,21022.25455,35762.75273
"FT00191",41977.68676,111476.5915,40452.30416,53000.0455,46718.45873,48640.19874,48252.81483,50145.98094,40101.05774,64921.96603,47301.81038
"FT00192",1350.763719,3934.417868,2475.247826,2699.289924,3349.136668,4119.472504,3859.296889,2916.655193,3838.428201,5486.189946,4585.620753
"FT00193",5140.216879,5243.230212,3932.423971,2264.806629,11432.51957,10419.72485,9066.531523,7449.463089,7780.073533,1767.113639,3943.706553
"FT00194",15505.81068,7003.772159,17454.30853,14481.63564,11819.41208,36439.88434,31983.69721,47473.30604,5066.624774,13683.1628,15816.62235
"FT00195",7416.619879,12046.6549,8426.691275,3880.051028,11892.72143,9489.646235,11824.67676,14298.25802,10107.90406,5691.270596,6775.322693
