"","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","IEM1"
"FT00046",14.7481323465356,14.6226010280462,14.6888833692209,14.9236303487896,14.0790799207711,14.4912850007857,14.9885386214947,14.5914559728773,14.6783973606868,14.5211100874449,13.2675912428952
"FT00047",12.1384318677102,15.1579760148839,14.0990150536055,12.5096998961473,11.9953066347497,11.8271224778476,16.7848519994877,8.78775885912127,14.5031544033842,11.178865019613,12.7612665086478
"FT00048",13.330525101883,12.9375238960627,12.484314078057,8.97242461273047,12.142851135729,13.1029609454171,14.3002926385461,7.7057700184267,12.3714892728211,6.30171265808755,13.5739955094979
"FT00049",15.2711373703028,14.9170012016053,15.8135613896192,15.6605312295937,15.1794361779419,15.0394810428974,15.9555554346726,15.2522981641852,15.4623388141573,15.0667016147492,17.4621024573985
"FT00050",14.0325365491075,12.9361312582543,14.4048273082981,13.7315406165837,13.5417563643644,12.9326309814392,13.9407444275695,13.6994748987262,13.4161623174222,14.2013663806219,16.3370250849364
"FT00051",15.8166984649532,15.6369278103476,15.9469512949382,16.2212431092548,16.2583618297232,15.9361708258127,16.0043352746255,15.9343169395457,16.4986659103469,15.7351883718208,16.3762569314892
"FT00052",16.2813298523009,15.9447434287121,18.3992695867845,16.7067307030427,15.3662608354022,15.1262603460715,19.0141382129438,16.321231302663,18.2112857212206,17.0843025625904,16.6633438104644
"FT00053",19.6179524272205,19.0974081200415,17.641426033457,15.3726794759072,17.5597327612781,18.5903744944147,20.3869138371887,13.826795153131,18.6129890963806,12.4741662432666,19.6902477580519
"FT00054",17.0583525215726,15.7077862392011,16.8641685411546,14.707962410336,14.9697580402363,16.2308882364774,17.331473819193,14.2007452540532,17.7263006447039,14.6852411934233,16.4281996933894
"FT00055",14.5507830249327,15.3622282966173,15.1198334215044,14.7457458157914,14.6072000908546,14.8040455146141,15.2992946502552,14.5044367337883,15.5987425793449,14.9463931860584,14.7116602348006
"FT00056",15.5512955979144,15.8298976400361,15.9486007310639,16.0670994828837,15.7042040326811,16.0315059525505,16.4444826967072,15.715746439872,16.8117993627773,15.7102735395153,15.6865524853208
"FT00057",15.6927319520724,15.7693523863704,16.0625242448213,15.9903791260448,15.4274871865607,15.8200035890607,16.3453587030502,15.8251374272683,16.5022879398417,15.8557350110666,15.7794844786086
"FT00058",14.6194348216845,14.7237884545155,15.2893295162701,15.0843122403084,14.9903986124237,15.070823407511,15.6615193353035,14.9201362408543,15.9893870166439,15.0016778906622,14.90890653378
"FT00059",13.9487149139637,14.3504699780282,14.5611325101414,14.6296883204409,14.126496796374,14.5601991586394,14.9225345763839,14.1792442619416,15.2248359467422,14.1996449439436,14.3470497977442
"FT00060",13.9949939004316,14.2635566337166,14.3002825458244,14.2833802561656,13.688956509011,14.2770597904539,14.8297752678928,13.5212012472073,14.7483923292835,13.7920964337268,14.230641076166
"FT00061",14.1262616235707,13.2693671016241,14.3080645969843,13.855655722233,14.3041690047963,14.8669844742253,14.8233438126791,14.158391589472,15.1268251192506,14.3654122062508,15.0924993824645
"FT00062",16.1656579821921,16.4904661827788,16.7357384560097,16.6359598579336,16.2604754104464,16.5414625263332,16.9182275038712,15.9372578324079,17.1758518381891,16.1450796885893,16.1656892572695
"FT00063",14.2139231204009,14.3495809238064,14.6910037495923,14.7495499481224,14.1412353629039,14.3961045416551,14.876072835295,14.0510956320568,15.3666313695467,14.3482080963724,14.377621017655
"FT00064",14.6976517343009,14.7544590356881,14.8699074349076,15.0197716977566,14.6890993695355,14.9873346252528,15.5031164691061,14.6563585165298,15.7506278129416,14.8911329414808,14.6734097711358
